KIC,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin
9287845,6488.0,62.0,0.131,0.1,2.313,0.08900000000000001,-0.08800000000000001,0.03,1.589,0.07200000000000001,-0.13699999999999998,0.055,3.905,0.022,-0.023,0.003,0.1269,0.01047,-0.01009,0.0017109999999999998,1.851,0.769,-0.233,0.26,6217.5,69.27600000000001,0.131,0.1,2.235,0.094,-0.08,0.043,1.395,0.181,-0.055,0.083,3.888,0.024,-0.024,0.008,0.1259,0.01024,-0.009928,0.001386,3.167,0.371,-1.013,0.605,2080052356518671104,6313,126,490.98,5.84,5.7189999999999985,2.321,0.101,0.095,0.128,1,0
9289275,6227.0,48.0,0.092,0.1,1.767,0.019,-0.019,0.019,1.349,0.045,-0.042,0.05,4.073,0.006,-0.006999999999999999,0.006,0.2441,0.002247,-0.002135,0.002074,3.0410000000000004,0.397,-0.315,0.504,5943.1,69.27600000000001,0.092,0.1,1.707,0.023,-0.02,0.031,1.1909999999999998,0.045,-0.04,0.07400000000000001,4.049,0.008,-0.006,0.011,0.2396,0.002302,-0.002069,0.002519,5.582999999999998,0.675,-0.634,1.396,2080041533200733824,6031,121,188.935,0.912,0.906,1.7919999999999998,0.075,0.071,0.066,1,0
9292130,6176.0,52.0,0.049,0.1,2.176,0.044,-0.041,0.029,1.347,0.041,-0.039,0.045,3.891,0.011,-0.011,0.004,0.1304,0.005224,-0.005034,0.001611,3.502,0.275,-0.271,0.307,5838.0,69.27600000000001,0.049,0.1,2.138,0.043,-0.044,0.023,1.262,0.042,-0.045,0.034,3.878,0.011,-0.011,0.005,0.129,0.005116,-0.005079,0.001306,4.671,0.456,-0.378,0.474,2080192471233226752,5947,119,362.196,3.089,3.045,2.217,0.094,0.08900000000000001,0.08800000000000001,1,0
9328372,6572.0,80.0,0.16,0.1,1.781,0.067,-0.062,0.022,1.464,0.056,-0.054000000000000006,0.043,4.101,0.024,-0.025,0.004,0.2579,0.02354,-0.01966,0.002086,1.87,0.305,-0.28300000000000003,0.243,6293.1,69.27600000000001,0.16,0.1,1.765,0.066,-0.062,0.027000000000000003,1.3869999999999998,0.053,-0.049,0.062,4.086,0.024,-0.026,0.006999999999999999,0.2517,0.02135,-0.02425,0.003375,2.684,0.378,-0.348,0.664,2107178682759063296,6319,126,450.4,6.474,6.31,1.997,0.08800000000000001,0.084,0.08199999999999999,1,0
9353712,6416.0,56.0,-0.14400000000000002,0.1,2.103,0.057,-0.028,0.031,1.37,0.124,-0.052000000000000005,0.048,3.93,0.013,-0.008,0.005,0.1477,0.0012,-0.001342,0.0006506,2.948,0.3,-0.8240000000000001,0.31,5981.9,69.27600000000001,-0.14400000000000002,0.1,2.068,0.017,-0.02,0.024,1.26,0.032,-0.035,0.035,3.906,0.005,-0.005,0.004,0.1424,0.0009107,-0.0008515,0.001972,4.468,0.366,-0.326,0.493,2080195945866437504,6278,126,417.112,4.33,4.253,2.188,0.094,0.08900000000000001,0.097,1,0
9353859,5284.0,85.0,-0.112,0.103,3.678,0.165,-0.203,0.117,1.599,0.14300000000000002,-0.172,0.111,3.509,0.011,-0.011,0.002,0.032080000000000004,0.002056,-0.001747,0.0008908,1.781,1.115,-0.522,0.387,5045.3,69.27600000000001,-0.112,0.103,3.329,0.231,-0.231,0.226,1.277,0.187,-0.174,0.188,3.498,0.011,-0.011,0.005,0.03455,0.002684,-0.002388,0.001939,4.112,3.12,-1.721,2.402,2080195567909323776,5245,105,535.48,7.507999999999999,7.322999999999999,3.332,0.146,0.138,0.151,1,0
9390670,6246.0,50.0,0.195,0.1,1.711,0.064,-0.059,0.027000000000000003,1.37,0.048,-0.045,0.053,4.107,0.024,-0.025,0.003,0.2734,0.0242,-0.02374,0.003431,2.818,0.32,-0.333,0.623,6308.8,69.27600000000001,0.195,0.1,1.715,0.064,-0.059,0.032,1.386,0.051,-0.047,0.067,4.11,0.024,-0.025,0.006,0.2743,0.02423,-0.02379,0.003691,2.602,0.354,-0.353,0.6970000000000001,2107174387794486528,6220,124,202.354,1.934,1.903,1.844,0.079,0.075,0.043,1,0
9394953,6018.0,65.0,0.076,0.1,1.746,0.035,-0.03,0.018000000000000002,1.205,0.046,-0.039,0.037000000000000005,4.034,0.012,-0.011,0.008,0.2262,0.007454,-0.007145,0.003603,5.165,0.59,-0.5429999999999999,0.973,5589.1,69.27600000000001,0.076,0.1,1.681,0.032,-0.032,0.022,1.068,0.047,-0.045,0.038,4.015,0.011,-0.011,0.008,0.2246,0.007136,-0.006961,0.0040030000000000005,8.935,1.113,-1.036,1.236,2130312987226828672,5771,115,397.384,3.753,3.694,1.829,0.078,0.073,0.066,1,2
9410862,6230.0,53.0,-0.399,0.1,1.163,0.016,-0.016,0.008,1.007,0.04,-0.04,0.017,4.309,0.006999999999999999,-0.006,0.003,0.6391,0.002233,-0.002686,0.004584,5.174,0.931,-0.826,0.7979999999999999,5930.9,69.27600000000001,-0.399,0.1,1.132,0.017,-0.017,0.017,0.916,0.041,-0.039,0.043,4.292,0.006999999999999999,-0.006999999999999999,0.008,0.6313,0.002257,-0.002111,0.005443,9.316,1.571,-1.392,1.995,2128094451941001856,6047,121,200.831,1.107,1.098,1.199,0.05,0.048,0.073,0,0
9414381,5495.0,100.0,0.152,0.1,2.117,0.039,-0.042,0.016,1.224,0.045,-0.052000000000000005,0.021,3.873,0.009000000000000001,-0.009000000000000001,0.004,0.1289,0.003863,-0.00381,0.00189,5.706,0.711,-0.5329999999999999,0.247,5290.7,69.27600000000001,0.152,0.1,2.086,0.044,-0.045,0.028,1.173,0.05,-0.055,0.045,3.867,0.009000000000000001,-0.009000000000000001,0.005,0.1289,0.003917,-0.003843,0.001454,6.72,0.976,-0.733,0.879,2080386814211179264,5874,117,352.065,3.442,3.385,2.085,0.08800000000000001,0.084,0.073,1,0
9414417,6278.0,52.0,-0.075,0.1,1.917,0.011,-0.017,0.035,1.399,0.026,-0.03,0.069,4.018,0.005,-0.006,0.008,0.1986,0.0009897,-0.001198,0.0012,2.742,0.299,-0.21,0.649,6178.7,69.27600000000001,-0.075,0.1,1.918,0.015,-0.057,0.05,1.3969999999999998,0.03,-0.134,0.117,4.016,0.006,-0.017,0.014,0.1976,0.00135,-0.0016420000000000002,0.0029690000000000003,2.835,1.327,-0.26,1.053,2080386917291928832,6318,126,212.618,1.242,1.23,1.926,0.08,0.076,0.058,1,0
9446628,6298.0,59.0,-0.268,0.101,1.893,0.085,-0.079,0.035,1.213,0.045,-0.051,0.056,3.965,0.029,-0.03,0.004,0.1776,0.01976,-0.01899,0.001856,4.124,0.521,-0.398,0.595,5997.9,69.27600000000001,-0.268,0.101,1.847,0.09,-0.08199999999999999,0.03,1.111,0.057,-0.056,0.048,3.949,0.029,-0.031,0.006999999999999999,0.1753,0.02084,-0.01813,0.002232,6.001,0.895,-0.795,0.945,2119091616368944512,6272,125,332.89,2.596,2.563,1.89,0.08,0.076,0.08,1,0
9451741,5835.0,68.0,0.206,0.1,1.291,0.045,-0.042,0.031,1.124,0.054000000000000006,-0.055,0.057,4.266,0.019,-0.02,0.002,0.526,0.04696,-0.03565,0.01296,5.617000000000001,1.43,-1.145,1.536,5579.9,69.27600000000001,0.206,0.1,1.241,0.043,-0.039,0.034,1.014,0.052000000000000005,-0.048,0.063,4.256,0.019,-0.02,0.005,0.529,0.03919,-0.03911,0.01314,9.857,1.955,-1.858,2.862,2107266471892854400,5815,116,253.624,1.659,1.642,1.376,0.058,0.055,0.04,0,0
9455860,6716.0,59.0,-0.051,0.1,1.6780000000000002,0.047,-0.044,0.02,1.385,0.054000000000000006,-0.044,0.048,4.129,0.018000000000000002,-0.019,0.006,0.2934,0.01964,-0.01912,0.004837,1.969,0.247,-0.271,0.24,6391.0,69.27600000000001,-0.051,0.1,1.6669999999999998,0.048,-0.045,0.02,1.3090000000000002,0.046,-0.044,0.046,4.1110000000000015,0.019,-0.02,0.006999999999999999,0.2821,0.01928,-0.01928,0.002748,2.8480000000000003,0.35200000000000004,-0.305,0.649,2130311376618559232,6603,132,354.505,3.199,3.151,1.6880000000000002,0.071,0.068,0.075,0,0
9457728,6390.0,49.0,-0.344,0.101,1.822,0.026,-0.027000000000000003,0.024,1.194,0.039,-0.043,0.05,3.993,0.008,-0.008,0.006999999999999999,0.1972,0.004647999999999999,-0.004598,0.001198,4.027,0.4270000000000001,-0.321,0.48,6025.0,69.27600000000001,-0.344,0.101,1.774,0.032,-0.031,0.023,1.075,0.05,-0.049,0.04,3.971,0.009000000000000001,-0.009000000000000001,0.008,0.1924,0.004463,-0.004475,0.003121,6.401,0.8190000000000001,-0.7340000000000001,0.961,2127348089702807424,6284,126,301.659,2.404,2.373,1.883,0.079,0.075,0.055,1,0
9458636,6220.0,56.0,-0.059,0.1,1.735,0.056,-0.049,0.029,1.204,0.109,-0.044,0.042,4.043,0.016,-0.018000000000000002,0.003,0.2319,0.01272,-0.01347,0.0035,4.49,0.506,-1.186,0.562,5922.4,69.27600000000001,-0.059,0.1,1.6909999999999998,0.049,-0.049,0.034,1.121,0.051,-0.056,0.053,4.03,0.015,-0.016,0.005,0.2311,0.01368,-0.01339,0.00369,6.532,0.991,-0.8440000000000001,1.077,2127361971037224960,6020,120,362.177,2.983,2.942,1.743,0.07400000000000001,0.07,0.101,1,0
9468847,6064.0,52.0,-0.109,0.1,1.796,0.048,-0.047,0.022,1.17,0.049,-0.049,0.031,3.998,0.016,-0.016,0.006,0.2019,0.01139,-0.0116,0.003286,5.252999999999999,0.6579999999999999,-0.527,0.552,5863.4,69.27600000000001,-0.109,0.1,1.7619999999999998,0.05,-0.049,0.026,1.101,0.055,-0.052000000000000005,0.042,3.988,0.016,-0.017,0.006999999999999999,0.2012,0.01174,-0.01164,0.003045,6.85,0.945,-0.861,1.072,2128064352811206784,6025,120,273.596,2.029,2.005,1.815,0.076,0.07200000000000001,0.056,1,0
9512063,5977.0,58.0,-0.332,0.102,2.053,0.025,-0.027000000000000003,0.026,1.158,0.042,-0.043,0.027000000000000003,3.876,0.006,-0.006,0.003,0.1338,0.00117,-0.001127,0.002765,5.174,0.516,-0.467,0.29,5651.1,69.27600000000001,-0.332,0.102,1.994,0.029,-0.028,0.029,1.057,0.044,-0.04,0.036000000000000004,3.862,0.006,-0.006,0.005,0.1333,0.001078,-0.001129,0.002325,7.131,0.7070000000000001,-0.638,0.84,2107241354924483584,5840,117,213.091,0.929,0.924,2.048,0.085,0.081,0.045,1,0
9542776,6343.0,87.0,-0.157,0.101,2.475,0.142,-0.124,0.058,1.385,0.061,-0.055,0.059,3.791,0.035,-0.037000000000000005,0.006,0.09076,0.0131,-0.01205,0.002522,2.76,0.358,-0.336,0.213,6075.5,69.27600000000001,-0.157,0.101,2.458,0.158,-0.138,0.052000000000000005,1.325,0.069,-0.057,0.059,3.778,0.037000000000000005,-0.039,0.006,0.08875,0.01363,-0.01278,0.002333,3.338,0.469,-0.469,0.363,2079501569914792704,6422,128,718.454,12.365,11.985,2.678,0.121,0.115,0.263,0,0
9574283,5431.0,64.0,-0.499,0.101,2.8960000000000004,0.055,-0.058,0.028,1.178,0.058,-0.06,0.029,3.584,0.006,-0.006999999999999999,0.002,0.04842,0.0005907999999999999,-0.0005855000000000001,0.0006198999999999999,4.0680000000000005,0.795,-0.636,0.4270000000000001,5014.3,69.27600000000001,-0.499,0.101,2.716,0.053,-0.053,0.049,0.99,0.053,-0.051,0.048,3.565,0.006999999999999999,-0.006999999999999999,0.005,0.04943,0.0005587000000000001,-0.0005554,0.0002963,8.62,1.909,-1.52,1.681,2107287568772183168,5169,103,333.835,3.16,3.11,2.739,0.117,0.111,0.035,1,0
9579208,6422.0,56.0,-0.295,0.102,1.781,0.029,-0.021,0.018000000000000002,1.204,0.053,-0.038,0.035,4.017,0.01,-0.006999999999999999,0.005,0.2132,0.0027760000000000003,-0.002627,0.001441,3.921,0.374,-0.448,0.405,6016.6,69.27600000000001,-0.295,0.102,1.7380000000000002,0.027000000000000003,-0.027000000000000003,0.024,1.086,0.05,-0.049,0.044,3.993,0.008,-0.008,0.008,0.2068,0.002349,-0.002308,0.002702,6.422999999999999,0.8540000000000001,-0.754,1.026,2130320172711659136,6267,125,287.694,1.6880000000000002,1.673,1.826,0.076,0.07200000000000001,0.035,1,0
9641837,6270.0,51.0,-0.161,0.1,2.193,0.037000000000000005,-0.035,0.028,1.304,0.04,-0.037000000000000005,0.043,3.871,0.01,-0.01,0.005,0.1237,0.004024,-0.004007999999999999,0.0012380000000000002,3.457,0.248,-0.242,0.272,5859.6,69.27600000000001,-0.161,0.1,2.151,0.041,-0.043,0.022,1.21,0.045,-0.052000000000000005,0.036000000000000004,3.854,0.01,-0.01,0.006,0.1212,0.003957,-0.003896,0.001852,4.871,0.555,-0.439,0.496,2130380989447773696,6095,122,272.077,1.702,1.686,2.1790000000000003,0.091,0.086,0.051,1,0
9664694,6080.0,55.0,-0.272,0.1,2.293,0.051,-0.053,0.027000000000000003,1.252,0.043,-0.049,0.03,3.813,0.012,-0.012,0.002,0.1035,0.004611,-0.004484,0.001182,3.893,0.403,-0.309,0.215,5894.7,69.27600000000001,-0.272,0.1,2.265,0.056,-0.056,0.03,1.197,0.052000000000000005,-0.053,0.042,3.806,0.012,-0.012,0.005,0.10300000000000001,0.004589,-0.004525,0.001336,4.55,0.562,-0.45,0.43,2080281742132047616,6219,124,529.36,6.454,6.317,2.37,0.103,0.098,0.183,1,0
9693187,5790.0,55.0,-0.16399999999999998,0.1,1.423,0.021,-0.02,0.019,0.986,0.044,-0.041,0.03,4.125,0.006999999999999999,-0.006999999999999999,0.005,0.3421,0.002188,-0.002581,0.005168,9.832,1.268,-1.172,1.045,6214.0,69.27600000000001,-0.16399999999999998,0.1,1.4780000000000002,0.023,-0.021,0.015,1.122,0.056,-0.048,0.031,4.148,0.009000000000000001,-0.008,0.006,0.3475,0.0029,-0.002843,0.004788000000000001,5.06,0.9,-0.964,0.922,2107491287660520832,5609,112,152.912,0.604,0.601,1.735,0.07400000000000001,0.07,0.046,1,0
9696358,6321.0,137.0,-0.047,0.102,2.122,0.069,-0.032,0.023,1.3630000000000002,0.152,-0.062,0.043,3.92,0.017,-0.012,0.005,0.1431,0.002566,-0.002459,0.0007287999999999999,3.084,0.5489999999999999,-0.981,0.319,5826.2,69.27600000000001,-0.047,0.102,2.068,0.023,-0.029,0.023,1.226,0.038,-0.048,0.032,3.894,0.006,-0.006999999999999999,0.006,0.1384,0.001616,-0.001551,0.002372,5.0760000000000005,0.513,-0.414,0.534,2107342716152550272,6198,124,614.689,11.154000000000002,10.792,2.188,0.099,0.094,0.081,1,0
9697131,6491.0,69.0,0.017,0.1,1.922,0.024,-0.027000000000000003,0.015,1.436,0.052000000000000005,-0.058,0.026,4.027,0.008,-0.008,0.003,0.2019,0.003023,-0.002826,0.001507,2.249,0.358,-0.261,0.197,6106.4,69.27600000000001,0.017,0.1,1.859,0.059,-0.022,0.04,1.255,0.14400000000000002,-0.041,0.08900000000000001,3.998,0.015,-0.006999999999999999,0.012,0.1955,0.002673,-0.00262,0.002893,4.409,0.471,-1.39,1.153,2107315365800640896,6337,127,297.726,2.369,2.338,1.948,0.083,0.079,0.098,1,0
9700430,6111.0,90.0,0.024,0.1,1.511,0.04,-0.042,0.021,1.221,0.05,-0.079,0.045,4.164,0.015,-0.016,0.004,0.3525,0.01845,-0.017830000000000002,0.002729,4.007,1.381,-0.67,0.934,5739.2,69.27600000000001,0.024,0.1,1.436,0.042,-0.038,0.026,1.042,0.062,-0.05,0.05,4.142,0.017,-0.016,0.008,0.3519,0.01829,-0.0179,0.004212,8.883,1.506,-1.5590000000000002,1.839,2130341093492322432,5859,117,357.074,3.22,3.172,1.5219999999999998,0.064,0.061,0.07200000000000001,1,0
9702369,6431.0,50.0,0.03,0.1,1.379,0.013,-0.013,0.013,1.281,0.036000000000000004,-0.033,0.035,4.266,0.006,-0.006,0.003,0.488,0.003971,-0.003894,0.002479,1.888,0.338,-0.307,0.334,6281.4,69.27600000000001,0.03,0.1,1.371,0.014,-0.015,0.022,1.245,0.037000000000000005,-0.039,0.058,4.258,0.006,-0.006,0.008,0.4827,0.003912,-0.003851,0.005577,2.547,0.561,-0.446,0.7040000000000001,2130384528501056000,6284,126,143.988,1.584,1.555,1.298,0.055,0.052000000000000005,0.028,0,0
9702752,5770.0,62.0,0.265,0.1,1.7009999999999998,0.02,-0.021,0.015,1.188,0.034,-0.037000000000000005,0.025,4.051,0.006999999999999999,-0.006999999999999999,0.006,0.2412,0.003771,-0.003617,0.004323,6.2410000000000005,0.742,-0.621,0.586,5438.6,69.27600000000001,0.265,0.1,1.6469999999999998,0.022,-0.023,0.024,1.0759999999999998,0.039,-0.04,0.047,4.0360000000000005,0.006999999999999999,-0.006999999999999999,0.008,0.2411,0.003699,-0.003655,0.004063000000000001,9.69,1.218,-1.158,1.479,2130382810514215040,5640,113,242.757,1.425,1.412,1.6369999999999998,0.068,0.065,0.077,1,0
9754284,6182.0,54.0,0.025,0.1,1.621,0.023,-0.029,0.019,1.276,0.038,-0.064,0.05,4.123,0.009000000000000001,-0.011,0.008,0.2992,0.007142,-0.0071379999999999985,0.0032310000000000004,3.483,0.674,-0.34,0.861,5923.9,69.27600000000001,0.025,0.1,1.568,0.042,-0.03,0.036000000000000004,1.133,0.11,-0.054000000000000006,0.087,4.103,0.015,-0.011,0.014,0.2952,0.006992,-0.007072,0.004479,6.305,1.127,-1.9,2.192,2107484072115552384,6063,121,322.823,2.535,2.503,1.5930000000000002,0.067,0.064,0.062,0,0
9757640,5506.0,94.0,0.34600000000000003,0.1,1.774,0.041,-0.041,0.027000000000000003,1.154,0.041,-0.046,0.056,4.001,0.014,-0.014,0.008,0.2065,0.01018,-0.01,0.003484000000000001,7.588999999999999,1.185,-0.995,0.6920000000000001,5427.5,69.27600000000001,0.34600000000000003,0.1,1.76,0.04,-0.039,0.032,1.127,0.037000000000000005,-0.04,0.062,3.998,0.014,-0.014,0.009000000000000001,0.2065,0.01034,-0.00981,0.003421,8.374,1.07,-0.948,1.238,2107318973573441920,5641,113,322.905,2.296,2.27,1.7990000000000002,0.075,0.071,0.041,1,0
9778067,6433.0,90.0,-0.529,0.102,1.998,0.057,-0.056,0.032,1.189,0.05,-0.052000000000000005,0.043,3.911,0.018000000000000002,-0.019,0.003,0.1486,0.009727,-0.009404,0.0017579999999999998,3.901,0.5529999999999999,-0.444,0.4320000000000001,5897.7,69.27600000000001,-0.529,0.102,1.906,0.063,-0.059,0.029,1.013,0.051,-0.048,0.039,3.883,0.018000000000000002,-0.018000000000000002,0.006,0.1461,0.009817,-0.009536,0.002202,7.131,0.954,-0.8370000000000001,0.987,2080100047836107264,6008,120,502.739,5.204,5.112,2.009,0.086,0.08199999999999999,0.104,1,0
9787965,6200.0,65.0,0.001,0.1,2.062,0.069,-0.061,0.049,1.31,0.046,-0.044,0.071,3.926,0.019,-0.02,0.002,0.1489,0.01081,-0.01032,0.002831,3.735,0.35200000000000004,-0.34600000000000003,0.55,6004.7,69.27600000000001,0.001,0.1,2.036,0.064,-0.062,0.026,1.258,0.043,-0.053,0.038,3.919,0.018000000000000002,-0.019,0.004,0.1486,0.01075,-0.01045,0.001849,4.4860000000000015,0.537,-0.414,0.511,2085541286062447872,6151,123,538.418,14.169,13.497,2.341,0.116,0.11,0.204,1,0
9791157,5852.0,63.0,-0.047,0.1,1.952,0.035,-0.037000000000000005,0.014,1.186,0.045,-0.054000000000000006,0.02,3.929,0.01,-0.01,0.006,0.1589,0.004893,-0.00484,0.003259,5.604,0.67,-0.5529999999999999,0.32299999999999995,5669.4,69.27600000000001,-0.047,0.1,1.922,0.037000000000000005,-0.038,0.022,1.128,0.049,-0.052000000000000005,0.036000000000000004,3.921,0.01,-0.01,0.006999999999999999,0.1585,0.004964,-0.004723,0.002972,6.8370000000000015,0.804,-0.727,0.8240000000000001,2085504628523653248,5869,117,361.175,4.336,4.246,2.035,0.09,0.085,0.247,1,0
9812421,5265.0,63.0,-0.231,0.1,3.169,0.084,-0.08199999999999999,0.024,1.34,0.094,-0.08900000000000001,0.028,3.562,0.009000000000000001,-0.009000000000000001,0.002,0.04208,0.0007182,-0.0007149,0.0002947,3.036,0.79,-0.64,0.3,5129.5,69.27600000000001,-0.231,0.1,3.0780000000000003,0.081,-0.08,0.063,1.24,0.08800000000000001,-0.083,0.068,3.554,0.009000000000000001,-0.009000000000000001,0.006,0.04247,0.0007107,-0.0007052,0.0003126,4.181,1.216,-0.89,1.01,2119190331895912064,5202,104,298.023,3.449,3.38,3.1180000000000003,0.133,0.127,0.06,1,0
9812850,6407.0,47.0,-0.125,0.1,1.789,0.012,-0.02,0.022,1.339,0.032,-0.04,0.045,4.059,0.005,-0.005,0.004,0.2342,0.001146,-0.001375,0.001337,2.809,0.247,-0.237,0.251,6314.4,69.27600000000001,-0.125,0.1,1.784,0.016,-0.014,0.027000000000000003,1.319,0.035,-0.029,0.054000000000000006,4.0539999999999985,0.006,-0.005,0.006999999999999999,0.2325,0.001509,-0.001358,0.001779,3.064,0.285,-0.274,0.716,2119147279145539584,6321,126,187.803,0.887,0.8809999999999999,1.787,0.075,0.071,0.041,1,0
9821513,6550.0,65.0,-0.307,0.101,1.775,0.046,-0.05,0.032,1.291,0.047,-0.08199999999999999,0.05,4.048,0.014,-0.013,0.002,0.2299,0.01162,-0.01132,0.00386,2.812,0.78,-0.3,0.563,5975.4,69.27600000000001,-0.307,0.101,1.646,0.049,-0.047,0.037000000000000005,1.048,0.053,-0.052000000000000005,0.054000000000000006,4.024,0.014,-0.014,0.005,0.2341,0.01281,-0.01264,0.00439,7.237999999999999,1.081,-0.948,1.885,2130437305059353472,6333,127,412.125,3.713,3.657,1.894,0.08,0.076,0.068,1,0
9880787,6074.0,56.0,-0.314,0.102,2.014,0.035,-0.036000000000000004,0.017,1.168,0.047,-0.049,0.026,3.896,0.009000000000000001,-0.009000000000000001,0.005,0.1427,0.003751,-0.003604,0.0020870000000000003,4.924,0.547,-0.483,0.39,5670.2,69.27600000000001,-0.314,0.102,1.945,0.038,-0.037000000000000005,0.025,1.04,0.049,-0.048,0.034,3.877,0.009000000000000001,-0.009000000000000001,0.006,0.1415,0.003681,-0.003601,0.002468,7.515,0.8340000000000001,-0.76,0.78,2130535741409724032,5817,116,412.37,3.837,3.777,2.05,0.087,0.08199999999999999,0.077,1,0
9893470,5936.0,56.0,-0.054000000000000006,0.1,3.399,0.099,-0.116,0.041,1.626,0.057,-0.056,0.045,3.588,0.018000000000000002,-0.019,0.004,0.04143,0.003104,-0.002873,0.0007947999999999999,1.779,0.122,-0.113,0.215,5689.2,69.27600000000001,-0.054000000000000006,0.1,3.404,0.112,-0.109,0.035,1.629,0.058,-0.055,0.03,3.584,0.018000000000000002,-0.019,0.003,0.04107,0.003494,-0.0027,0.0006527999999999999,1.77,0.128,-0.121,0.227,2128296212325041664,5915,118,508.117,5.813,5.698,3.318,0.14300000000000002,0.136,0.122,1,0
9903271,4907.0,80.0,0.355,0.099,3.367,0.16399999999999998,-0.151,0.035,1.208,0.135,-0.119,0.028,3.465,0.01,-0.01,0.002,0.03161,0.001311,-0.0013039999999999998,0.000505,6.582999999999998,3.083,-2.146,0.515,4741.0,69.27600000000001,0.355,0.099,3.219,0.142,-0.115,0.102,1.086,0.111,-0.086,0.085,3.458,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.032510000000000004,0.001154,-0.001224,0.000591,10.03,3.276,-2.884,2.947,2080343074265951616,4890,98,415.805,4.687,4.596,3.268,0.141,0.133,0.123,2,0
9955598,5434.0,77.0,0.029,0.1,0.882,0.014,-0.014,0.006999999999999999,0.883,0.041,-0.041,0.013,4.492,0.006999999999999999,-0.006999999999999999,0.003,1.286,0.004281,-0.001714,0.008356,7.84,2.545,-2.222,1.011,5258.5,69.27600000000001,0.029,0.1,0.867,0.013,-0.013,0.013,0.8370000000000001,0.035,-0.036000000000000004,0.035,4.485,0.006,-0.008,0.006,1.285,0.002511,-0.002566,0.007864,11.43,2.353,-2.375,4.016,2128215909315876352,5416,108,68.168,0.098,0.098,0.898,0.038,0.036000000000000004,0.018000000000000002,0,0
