KIC,gaia_source_id,nearest_neighbour,APOGEE_ID,TELESCOPE,FIELD,J,J_ERR,H,H_ERR,K,K_ERR,RA,DEC,GLON,GLAT,APOGEE_TARGET1,APOGEE_TARGET2,APOGEE_TARGET3,APOGEE2_TARGET1,APOGEE2_TARGET2,APOGEE2_TARGET3,TARGFLAGS,SURVEY,PROGRAMNAME,NVISITS,COMBTYPE,COMMISS,SNR,STARFLAG,STARFLAGS,ANDFLAG,ANDFLAGS,VHELIO_AVG,VSCATTER,VERR,VERR_MED,OBSVHELIO_AVG,OBSVSCATTER,OBSVERR,OBSVERR_MED,SYNTHVHELIO_AVG,SYNTHVSCATTER,SYNTHVERR,SYNTHVERR_MED,RV_TEFF,RV_LOGG,RV_FEH,RV_ALPHA,RV_CARB,RV_CCFWHM,RV_AUTOFWHM,SYNTHSCATTER,MEANFIB,SIGFIB,SNREV,APSTAR_VERSION,ASPCAP_VERSION,RESULTS_VERSION,EXTRATARG,MIN_H,MAX_H,MIN_JK,MAX_JK,TEFF,TEFF_ERR,LOGG,LOGG_ERR,VMICRO,VMACRO,VSINI,M_H,M_H_ERR,ALPHA_M,ALPHA_M_ERR,ASPCAP_CHI2,ASPCAP_CLASS,ASPCAPFLAG,ASPCAPFLAGS,C_FE,CI_FE,N_FE,O_FE,NA_FE,MG_FE,AL_FE,SI_FE,P_FE,S_FE,K_FE,CA_FE,TI_FE,TIII_FE,V_FE,CR_FE,MN_FE,FE_H,CO_FE,NI_FE,CU_FE,GE_FE,RB_FE,CE_FE,ND_FE,YB_FE,C_FE_ERR,CI_FE_ERR,N_FE_ERR,O_FE_ERR,NA_FE_ERR,MG_FE_ERR,AL_FE_ERR,SI_FE_ERR,P_FE_ERR,S_FE_ERR,K_FE_ERR,CA_FE_ERR,TI_FE_ERR,TIII_FE_ERR,V_FE_ERR,CR_FE_ERR,MN_FE_ERR,FE_H_ERR,CO_FE_ERR,NI_FE_ERR,CU_FE_ERR,GE_FE_ERR,RB_FE_ERR,CE_FE_ERR,ND_FE_ERR,YB_FE_ERR,C_FE_FLAG,CI_FE_FLAG,N_FE_FLAG,O_FE_FLAG,NA_FE_FLAG,MG_FE_FLAG,AL_FE_FLAG,SI_FE_FLAG,P_FE_FLAG,S_FE_FLAG,K_FE_FLAG,CA_FE_FLAG,TI_FE_FLAG,TIII_FE_FLAG,V_FE_FLAG,CR_FE_FLAG,MN_FE_FLAG,FE_H_FLAG,CO_FE_FLAG,NI_FE_FLAG,CU_FE_FLAG,GE_FE_FLAG,RB_FE_FLAG,CE_FE_FLAG,ND_FE_FLAG,YB_FE_FLAG,ALT_ID,SRC_H,WASH_M,WASH_M_ERR,WASH_T2,WASH_T2_ERR,DDO51,DDO51_ERR,IRAC_3_6,IRAC_3_6_ERR,IRAC_4_5,IRAC_4_5_ERR,IRAC_5_8,IRAC_5_8_ERR,IRAC_8_0,IRAC_8_0_ERR,WISE_4_5,WISE_4_5_ERR,TARG_4_5,TARG_4_5_ERR,AK_TARG,AK_TARG_METHOD,AK_WISE,SFD_EBV,WASH_DDO51_GIANT_FLAG,WASH_DDO51_STAR_FLAG,GAIA_SOURCE_ID,GAIA_PARALLAX,GAIA_PARALLAX_ERROR,GAIA_PMRA,GAIA_PMRA_ERROR,GAIA_PMDEC,GAIA_PMDEC_ERROR,GAIA_PHOT_G_MEAN_MAG,GAIA_PHOT_BP_MEAN_MAG,GAIA_PHOT_RP_MEAN_MAG,GAIA_RADIAL_VELOCITY,GAIA_RADIAL_VELOCITY_ERROR,GAIA_R_EST,GAIA_R_LO,GAIA_R_HI,TEFF_SPEC,LOGG_SPEC
6531928,2077487397748654848,1,2M19385108+4157571,apo25m,K16_075+11,9.325,0.022,8.915,0.028,8.833,0.024,294.71287,41.965874,75.3445769629,9.72885322591,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,313.543,0,,0,,0.641868,0.00721554,0.0111671,0.0161479,0.641868,0.00721554,0.0111671,0.0161479,0.667104,0.0831938,0.0115546,0.0166909,5250.0,4.0,-0.5,0.0,0.0,21.7097,19.5562,0.0904094,165.428,0.707107,333.34448,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5058.8154,98.678444,3.4345224,0.07786953,1.0417895,4.3813047,-9999.99,-0.67175156,0.009791121,0.190699,0.010793224,1.7874751,GKg_b,640,"STAR_WARN,COLORTE_WARN",0.18041998,0.21770996,-9999.99,0.28670496,-0.029123962,0.26483166,0.20025846,0.16538197,0.07480699,0.33324397,0.25312,0.22106826,0.12079054,0.38993496,-9999.99,0.056647956,-0.13637602,-0.6932315,-0.33645803,0.10030204,0.0343675,-9999.99,-9999.99,-0.43105537,-9999.99,-9999.99,0.023544878,0.031943742,-999.99,0.02620909,0.06628001,0.014970616,0.021020211,0.014304898,0.09840261,0.048033472,0.045311306,0.023005126,0.031406127,0.071446195,-999.99,0.053662263,0.026802361,0.010786068,0.066005446,0.020509223,0.05845121,-999.99,-999.99,0.08290378,-999.99,-999.99,0,0,257,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,0,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.811,0.019,8.811,0.019,0.049572084,RJCE_WISE,0.049572084,0.12638538,-1,1,2077487397748654848,3.2110236325822403,0.025361638461517146,-47.2186452039267,0.04185002981807744,37.203544444454195,0.05133618530812104,10.696982,11.151493,10.103583,0.13096872137287718,0.5727539657709464,308.673949371784,306.257974478659,311.127654781293,4999.7,3.5004
6592305,2102460059893136768,1,2M19090068+4203173,apo25m,K12_074+15,8.95,0.03,8.703,0.031,8.625,0.011,287.252873,42.054829,72.9719264468,14.7627976074,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,2,1,0,511.732,0,,0,,-14.6568,0.00863437,0.00820882,0.0116605,-14.6762,0.0653687,0.00693257,0.00987822,-14.7238,0.0381331,0.00678281,0.00966931,6000.0,4.0,0.0,0.0,0.0,22.3123,17.963,0.103502,114.262,4.24264,500.9757,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6086.1035,128.70506,3.9816823,0.07704141,1.4926226,1.0,7.83592,0.101834,0.010740441,0.024639001,0.0083975345,1.7219479,Fd_c,0,,0.05130116,0.03232471,-0.0176562,-9999.99,-9999.99,0.005691506,0.16940325,0.057391994,-9999.99,-0.027415998,0.074687,-0.0074499995,-9999.99,-9999.99,-9999.99,-0.284593,0.047770284,0.100526996,0.412108,0.012803555,-0.4737605,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.021423437,0.02074901,0.051643603,-999.99,-999.99,0.013773019,0.024331234,0.012729794,-999.99,0.04201384,0.04188653,0.020344941,-999.99,-999.99,-999.99,0.06422319,0.021849792,0.011641601,0.14815868,0.019833881,0.081962556,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.609,0.02,8.609,0.02,0.040391874,RJCE_WISE,0.040391874,0.11684239,-1,1,2102460059893136768,3.562918535690101,0.026187024950987427,-0.9876075537755162,0.04574932443549676,-3.013954579054179,0.04390068900125358,9.892481,10.201217,9.454416,-14.894688825019877,0.3229146150645361,278.427586764484,276.396869233257,280.487825074321,6199.2,4.1968
6593620,2102405045650751360,1,2M19110616+4202436,apo25m,K12_074+15,10.125,0.02,9.804,0.019,9.762,0.011,287.775672,42.045467,73.1234527576,14.4032299275,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,2,1,0,322.096,0,,0,,-30.7534,0.0262808,0.0126145,0.017873,-30.748,0.0541098,0.0097722,0.0138672,-30.791,0.0406066,0.0102541,0.0145485,6000.0,5.0,0.0,0.0,0.0,22.7842,21.7606,0.0135032,144.0,0.0,344.4603,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5619.8994,114.14588,4.219845,0.092418246,1.0219564,1.0,1.911305,-0.25306898,0.010383683,0.182725,0.008894574,2.2516973,GKd_c,0,,0.13039415,0.1615717,0.025001705,-9999.99,-9999.99,0.3052815,0.35417923,0.187711,-9999.99,0.09228599,0.33323097,0.195238,0.30967352,0.41312,-9999.99,-0.09948698,-0.10061601,-0.27825898,-0.0038260221,0.07998955,0.06663549,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.022736572,0.024806997,0.04671325,-999.99,-999.99,0.0127379,0.020052893,0.011801311,-999.99,0.049429666,0.03508449,0.016878178,0.056185223,0.09604003,-999.99,0.063894935,0.023309391,0.010560362,0.15929744,0.018621033,0.08022511,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.761,0.02,9.761,0.02,-0.0064257975,RJCE_WISE,-0.0064257975,0.09577701,-1,1,2102405045650751360,3.2419838409229205,0.02400767630157136,-6.156234377995819,0.04067667999552255,11.587571243347359,0.04305806920694944,11.282291,11.649142,10.772141,-31.373106220360206,0.3954885962900269,305.745616156062,303.500762142556,308.023324954697,5654.6,4.1868
6603624,2101918516057137024,1,2M19241119+4203097,apo25m,K16_075+11,7.918,0.024,7.624,0.024,7.566,0.024,291.046645,42.0527,74.1730138189,12.1996134948,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,222.682,512,PERSIST_HIGH,512,PERSIST_HIGH,-58.0893,0.0274757,0.0058805,0.00831634,-58.0605,0.0333614,0.00479966,0.00678809,-58.0848,0.0912206,0.00482838,0.00682931,5000.0,4.0,0.0,0.0,0.0,21.3596,19.5323,0.124582,15.0,0.0,232.97014,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5423.414,102.00068,4.1811795,0.082627006,0.8968091,1.0,2.1415095,0.20165099,0.006884707,-0.029536,0.0045535,3.8501706,GKd_d,0,,0.00075015426,0.1460517,0.15411279,-9999.99,-9999.99,0.0069935024,0.03236924,0.030836001,-9999.99,0.08778599,0.036964998,-0.058487996,-0.14849651,-9999.99,0.0068700016,0.021733016,0.020241007,0.179081,-0.050002992,0.044809565,-0.07103229,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.013036576,0.018165186,0.036196347,-999.99,-999.99,0.009379748,0.016996967,0.0085940985,-999.99,0.03784846,0.023813315,0.011667287,0.03668105,-999.99,0.053107243,0.039803926,0.014439611,0.0074387,0.119324185,0.012613883,0.056693174,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,512,0,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.57,0.02,7.57,0.02,0.0036719083,RJCE_WISE,0.0036719083,0.09299484,-1,1,2101918516057137024,12.154592362716672,0.020796407710508766,-30.98946734248991,0.037052450470504296,-37.20536111240239,0.046007840611840524,9.043605,9.433519,8.539438,-58.73626743994662,0.21117951740997234,82.0780584552901,81.9371434415755,82.2194503614727,5454.3,4.2967
6605673,2101745377337239424,0,2M19264137+4203414,apo25m,K16_075+11,10.007,0.023,9.757,0.017,9.704,0.016,291.672403,42.06152,74.3883123335,11.7853809614,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,228.618,0,,0,,-10.6323,0.015802,0.0256286,0.0362363,-10.5929,0.0575524,0.0203119,0.0287278,-10.7163,0.103797,0.021434,0.0303208,6000.0,4.0,-0.5,0.5,0.0,21.4738,18.9065,0.0462442,202.041,27.5772,242.70006,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6098.948,133.83891,4.1936765,0.085496016,1.2425933,1.0,5.3865414,-0.237929,0.013795459,0.048036,0.012650826,1.7387614,Fd_b,0,,0.060048163,0.055846706,0.00540781,-9999.99,-9999.99,0.0655175,0.07238926,0.080231994,-9999.99,0.025625005,0.105315,0.027912006,-9999.99,-9999.99,-9999.99,-0.13243702,-0.019206017,-0.235199,-0.09331599,0.049189553,-0.56427455,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.029704886,0.025843082,0.08674445,-999.99,-999.99,0.016434819,0.026101664,0.015261519,-999.99,0.0512075,0.050868917,0.02463116,-999.99,-999.99,-999.99,0.08451849,0.029800763,0.014271242,0.17730795,0.0251393,0.10000412,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.691,0.021,9.691,0.021,0.014687985,RJCE_WISE,0.014687985,0.097858064,-1,1,2101745377337239168,2.9965881625089588,0.02541320534929614,27.838504681734015,0.04105635622161698,-8.34890187458149,0.04945237157439707,10.970557,11.271128,10.52803,-11.265385557369585,0.5494565441416419,330.554197926324,327.77949616563,333.375424914112,6197.3,4.2692
6605673,2101745377337239168,1,2M19264137+4203414,apo25m,K16_075+11,10.007,0.023,9.757,0.017,9.704,0.016,291.672403,42.06152,74.3883123335,11.7853809614,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,228.618,0,,0,,-10.6323,0.015802,0.0256286,0.0362363,-10.5929,0.0575524,0.0203119,0.0287278,-10.7163,0.103797,0.021434,0.0303208,6000.0,4.0,-0.5,0.5,0.0,21.4738,18.9065,0.0462442,202.041,27.5772,242.70006,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6098.948,133.83891,4.1936765,0.085496016,1.2425933,1.0,5.3865414,-0.237929,0.013795459,0.048036,0.012650826,1.7387614,Fd_b,0,,0.060048163,0.055846706,0.00540781,-9999.99,-9999.99,0.0655175,0.07238926,0.080231994,-9999.99,0.025625005,0.105315,0.027912006,-9999.99,-9999.99,-9999.99,-0.13243702,-0.019206017,-0.235199,-0.09331599,0.049189553,-0.56427455,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.029704886,0.025843082,0.08674445,-999.99,-999.99,0.016434819,0.026101664,0.015261519,-999.99,0.0512075,0.050868917,0.02463116,-999.99,-999.99,-999.99,0.08451849,0.029800763,0.014271242,0.17730795,0.0251393,0.10000412,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.691,0.021,9.691,0.021,0.014687985,RJCE_WISE,0.014687985,0.097858064,-1,1,2101745377337239168,2.9965881625089588,0.02541320534929614,27.838504681734015,0.04105635622161698,-8.34890187458149,0.04945237157439707,10.970557,11.271128,10.52803,-11.265385557369585,0.5494565441416419,330.554197926324,327.77949616563,333.375424914112,6197.3,4.2692
6612225,2077726270950054400,1,2M19342157+4205128,apo25m,K16_075+11,9.506,0.021,9.264,0.019,9.237,0.012,293.589899,42.086899,75.0615766032,10.524395561,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,364.49,0,,0,,11.6125,0.180165,0.0212562,0.0302057,11.6806,0.286858,0.0166051,0.0237077,11.8918,0.451123,0.0175427,0.024912,6500.0,4.0,-0.5,0.0,0.0,22.1888,17.077,0.164265,180.885,29.6985,386.2322,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6410.8794,149.29799,4.1908736,0.0826868,1.9748312,1.0,7.4313893,-0.283429,0.018580522,0.06831,0.017624127,1.4127002,Fd_b,0,,0.101025164,0.08554271,0.03292179,-9999.99,-9999.99,0.1203275,0.0055392683,0.054330006,-9999.99,0.07441601,-9999.99,-0.026268333,-9999.99,-9999.99,-9999.99,-9999.99,-0.03179598,-0.292429,-9999.99,-0.0033604205,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.03619254,0.02756931,0.0766442,-999.99,-999.99,0.021197464,0.033258036,0.019566625,-999.99,0.055786744,-999.99,0.03466661,-999.99,-999.99,-999.99,-999.99,0.03945341,0.019438043,-999.99,0.034829993,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,512,0,512,512,512,512,0,0,512,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.244,0.02,9.244,0.02,-0.027540455,RJCE_WISE,-0.027540455,0.120345496,-1,1,2077726270950054400,3.1934299637006767,0.036765794596284186,-11.787230003603934,0.04861706081619025,-18.319669388461094,0.04858352608820241,10.362591,10.623289,9.971104,10.892771357511252,0.6991304299076385,310.396816974723,306.867514298863,314.006761980109,6548.0,4.3139
6671492,2104138494451392896,1,2M18582309+4207078,apo25m,K13_071+16,10.245,0.021,10.008,0.017,9.96,0.016,284.596214,42.118851,72.2456992592,16.6072842058,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,1,1,0,203.834,0,,0,,-18.3196,0.0,0.0169395,0.0169395,-18.4174,0.0,0.0172778,0.0172778,-18.3196,0.0,0.0169395,0.0169395,6000.0,5.0,0.0,0.0,0.0,25.268,21.76,0.0,246.0,0.0,210.99341,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5939.9766,121.35462,3.8112543,0.07646464,1.677413,1.0,9.272354,0.197341,0.00903722,0.009958001,0.00665447,2.8575904,Fd_a,0,,0.025592133,0.03673169,0.04158479,-9999.99,-9999.99,-0.012642518,0.09905924,0.03409508,-9999.99,0.033503994,-0.058825016,-0.03314121,-9999.99,-9999.99,-9999.99,-0.24428232,0.07879396,0.190051,-0.04727201,0.025679559,0.076745465,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.018074922,0.019206123,0.045398906,-999.99,-999.99,0.011975717,0.021774871,0.011063866,-999.99,0.038984857,0.035205856,0.016963964,-999.99,-999.99,-999.99,0.05443379,0.018277984,0.009865519,0.13644542,0.016608,0.072255105,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,512,512,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.97,0.021,-9999.99,-9999.99,0.028208802,SFD,-0.011015902,0.09340663,-1,1,2104138494451392896,1.8179135041776788,0.025764052657327015,-6.402789245020918,0.04590119063253581,-6.000785278840427,0.04356830302003545,11.221675,11.534449,10.773625,-17.936655874895745,0.6542040871682786,541.588295079133,534.077745002361,549.309193272878,6038.5,4.0352
6688822,2101927857604292352,1,2M19240035+4208451,apo25m,K16_075+11,8.909,0.019,8.627,0.021,8.543,0.011,291.001463,42.145885,74.244116865,12.2701736572,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,0,0,379.329,0,,0,,-70.7841,0.311852,0.00727985,0.010371,-70.83,0.321444,0.00588711,0.0084255,-70.7737,0.326612,0.00597097,0.00855139,5250.0,4.0,0.0,0.0,0.0,21.7462,19.0599,0.00516822,220.044,12.7279,397.54874,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5629.224,107.944405,4.0958166,0.07709957,0.35099426,2.4522042,-9999.99,0.32278103,0.006890737,-0.023758,0.004537816,3.203539,GKg_b,0,,0.05859816,0.048892707,0.3298628,-9999.99,-9999.99,-0.011920512,0.11152923,0.0385046,-9999.99,-0.069571,-0.23674402,-0.06843001,0.04141289,0.09761399,-9999.99,-0.093417004,0.12523401,0.30393103,0.011183977,0.053079545,-0.10154551,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.013333116,0.017152598,0.036997303,-999.99,-999.99,0.009564378,0.018039403,0.008797151,-999.99,0.035373464,0.025816686,0.0124609545,0.040893603,0.080896705,-999.99,0.040864658,0.0139419045,0.0075881034,0.11846577,0.012634072,0.05808018,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.55,0.02,-9999.99,-9999.99,-9999.99,none,0.02478569,0.09271168,-1,1,2101927857604292352,3.5112839437566907,0.07849411519580417,11.668007618971675,0.14774382319400453,36.73257788162026,0.15361352173760578,10.062147,10.45879,9.538715,-71.62451671881439,0.268175479889255,282.704741626399,276.518033413356,289.169438948867,5693.0,4.306
6689943,2101737234079077888,1,2M19252467+4207248,apo25m,K16_075+11,9.22,0.021,8.92,0.017,8.872,0.014,291.352829,42.123558,74.3392825492,12.0257647713,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,1,0,434.104,0,,0,,-14.5665,0.157511,0.0126806,0.0180684,-14.4951,0.348969,0.0118723,0.016984,-14.5229,0.369958,0.0105645,0.0151205,5250.0,4.0,-0.5,0.0,0.0,26.843,19.5561,0.0209898,203.94,25.4558,460.36392,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6134.82,131.19067,4.5446773,0.07712261,0.3845918,1.0,12.254624,0.074643,0.011369977,-0.0171648,0.009037642,3.2455628,Fd_b,0,,-0.07621985,-0.0457143,-0.046904203,-9999.99,-9999.99,-0.019431502,0.12722324,0.030129999,-9999.99,-0.083598,0.04122699,0.029413998,-9999.99,-9999.99,-9999.99,-9999.99,0.086345986,0.083397,-0.439922,0.08608355,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.022549676,0.021228923,0.0733662,-999.99,-999.99,0.0144293485,0.025283199,0.01333339,-999.99,0.043008007,0.044323828,0.021615237,-999.99,-999.99,-999.99,-999.99,0.023154374,0.012306199,0.1518496,0.021049932,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,257,512,512,512,0,0,0,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,8.867,0.02,8.867,0.02,0.0027544126,RJCE_WISE,0.0027544126,0.10357067,-1,1,2101737234079077888,4.545026046211891,0.02302431541809421,-4.645154869409213,0.03787966552061012,17.153790649772088,0.04039426692320197,10.193087,10.5177765,9.741624,-22.900491716503655,0.6654171233795261,218.635766971035,217.532384842549,219.750198233944,6253.0,4.7588
6693861,2125709679939965952,1,2M19300891+4209142,apo25m,K16_075+11,10.326,0.021,10.008,0.017,9.974,0.017,292.537145,42.153965,74.7629906639,11.2512181177,-2013265920,0,0,0,0,0,APOGEE_KEPLER_SEISMO,apogee,apogee,2,1,0,251.594,0,,0,,-45.6446,0.0235861,0.014558,0.0210944,-45.721,0.0309041,0.0152342,0.0220958,-45.6446,0.0235861,0.014558,0.0210944,5500.0,4.0,-0.5,0.0,0.0,21.5594,19.0706,0.00731804,189.421,0.707107,263.25122,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,5589.9414,114.160904,3.955014,0.09576853,1.1678632,1.0,4.370086,-0.35508156,0.013044231,0.01927,0.01228094,1.4334415,GKd_b,0,,0.059531003,0.10435799,0.08065599,-9999.99,0.14674607,0.057193696,0.035298496,0.007449001,0.31775698,0.015316993,0.08234003,0.032796293,-0.2797294,0.079835,-9999.99,-0.207602,-0.11159599,-0.36590156,-0.986488,0.016262084,0.1796475,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.026889222,0.029449726,0.04352012,-999.99,0.06155317,0.016435217,0.029423373,0.01703905,0.11220337,0.041814797,0.041143205,0.024021408,0.041564964,0.075188205,-999.99,0.052016918,0.029206004,0.014572333,0.07400071,0.023476133,0.05844976,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.954,0.02,9.954,0.02,0.0036719083,RJCE_WISE,0.0036719083,0.11046303,-1,1,2125709679939965952,2.24356848982917,0.023937394256230732,7.5057171335182815,0.04343043790069565,1.4602972416295723,0.0404505771149964,11.486128,11.847705,10.977392,-45.690400737907225,2.2087118314388188,440.11131061244,435.487785977887,444.832271735563,5615.9,3.9062
6766513,2102489952865855616,1,2M19130471+4215255,apo25m,K12_074+15,10.373,0.022,10.168,0.025,10.103,0.018,288.269659,42.257099,73.4759716214,14.1538276403,-2013134848,0,0,0,0,0,"APOGEE_ANCILLARY,APOGEE_KEPLER_SEISMO",apogee,apogee,2,0,0,140.418,1024,PERSIST_MED,1024,PERSIST_MED,-42.2603,0.0101125,0.0191792,0.0273265,-42.2603,0.0101125,0.0191792,0.0273265,-42.2791,0.0139429,0.018395,0.0262027,6500.0,4.0,0.0,0.0,0.0,20.9123,17.1896,0.0240554,83.0,0.0,255.14322,stars,l33,r12-l33,1,-9999.99,9999.99,-9999.99,9999.99,6244.9478,139.15778,4.0378923,0.08109952,2.092522,1.0,6.3305287,-0.140229,0.014479691,0.045326002,0.012804486,1.4580755,Fd_c,0,,0.08272215,0.0636927,0.26548278,-9999.99,-9999.99,0.09554149,0.064847246,0.07442,-9999.99,0.082205996,-0.003425017,0.04729499,-9999.99,-9999.99,-9999.99,-9999.99,-0.03306602,-0.149729,-0.521966,-0.01889044,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,0.029204201,0.024672437,0.12438247,-999.99,-999.99,0.017357983,0.028454745,0.016058555,-999.99,0.04962779,0.05481752,0.02698193,-999.99,-999.99,-999.99,-999.99,0.030377882,0.01529827,0.17375503,0.026821647,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0,0,0,512,512,0,0,0,512,0,0,0,257,512,512,512,0,0,0,0,512,2,2,512,2,2,none,2MASS,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.991,0.02,-9999.99,-9999.99,-9999.99,none,0.116586044,0.08141056,-1,1,2102489952865855616,1.938702122204865,0.022309108730206077,1.3721240087528184,0.046983693019200086,0.5962565028799278,0.040582975607974886,11.289494,11.560857,10.875979,-41.91575765369071,0.8585216046666643,508.300350779581,502.557268294231,514.17380662017,6367.2,4.1855
