KIC,solution_id,designation,source_id,random_index,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,ra_kic,dec_kic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_ang_dist,nearest_neighbour
8493800,1635721458409799680,Gaia DR2 2126235207836940288,2126235207836940288,291427593,2015.5,291.26042606376285,0.02267246926474448,44.54537434243964,0.025936662024810278,3.9259290938562468,0.02708376386685935,144.95508,-8.21302934016145,0.050487440097946944,-23.45002618196989,0.053761697631140165,-0.14857899,-0.24557364,0.11824146,-0.0029918887,0.32209915,-0.10563547,-0.35198063,-0.20746431,-0.11638473,-0.031369608,201,201,197,4,10.711946,486.46008,0.0,0.0,31,True,276.33963,1.6217377912893698,0.006954260725808756,0.08712985,23,16,0.040168464,0,28,False,227,1023603.3344305693,290.3030806472857,3525.9817,10.663036,22,560748.402331019,495.32917372740553,1132.0723,10.979468,23,659871.6730128288,457.05798802791804,1443.7373,10.213271,1.1924738,1,0.7661972,0.316432,0.4497652,-31.290401270288697,0.6815559626662133,9,6250.0,4.0,-0.75,NOT_AVAILABLE,76.5478709202834,13.131769166708061,308.0354258521889,65.20163161218169,100002,5834.2,5564.2124,6056.1,0.5817,0.2754,0.891,0.254,0.1309,0.438,200111,1.5825273,1.468682,1.7398286,2.6141016,2.5841355,2.6440678,http://geadata.esac.esa.int/data-server/datalink/links?ID=2126235207836940288, ,291.26053,44.54549,252.869718879209,251.136593657655,254.626499161591,988.3678018071,1,1,2MASS J19250252+4432437,10.695,6015,81,-81,SPE72,4.196,0.018,-0.016,AST10,-0.02,0.15,-0.15,SPE72,1.366,0.061,-0.061,1.07,0.103,-0.077,DSEP,0,0,0,9.666,9.431,9.38,none,0.14906663397071623,1
8499940,1635721458409799680,Gaia DR2 2126414913569364992,2126414913569364992,1262165909,2015.5,293.66966289588817,0.016996887923218566,44.582352854534534,0.02346692751579136,2.729390834256372,0.022058439846129114,123.734535,-7.081587115204368,0.03717309831062886,-2.71043340426704,0.04438733582868347,-0.06371082,-0.024466196,-0.119820185,-0.009713476,0.3086556,-0.07224531,-0.3120093,-0.11811403,0.11904918,0.037429113,238,238,231,7,3.1424503,298.80518,0.0,0.0,31,True,405.70853,1.614682433929165,0.005868583116417044,0.03103346,27,16,0.035791233,0,30,False,251,506004.8887162779,148.35475347240626,3410.7764,11.4279785,28,270338.58095524675,264.7165345079585,1021.238,11.771618,29,336577.6889301596,173.87319269419388,1935.7653,10.944206,1.1994277,0,0.82741165,0.34363937,0.48377228,-1.0262462612314958,0.5620846534058808,8,6000.0,4.0,-0.25,NOT_AVAILABLE,77.35380529752247,11.606036210185627,311.84650369119663,64.62087736472326,100001,5595.7266,5532.4937,5817.6665,0.9417,0.5673,1.2841,0.498,0.2869,0.64,200111,1.7542641,1.6229694,1.7945936,2.7183828,2.6790109,2.7577548,http://geadata.esac.esa.int/data-server/datalink/links?ID=2126414913569364992, ,293.66971,44.582359,362.569611636983,359.670943145067,365.514534893641,1205.77087305767,1,1,2MASS J19344073+4434565,11.473,5770,86,-78,SPE72,4.061,0.024,-0.02,AST10,0.0,0.2,-0.15,SPE72,1.567,0.087,-0.071,1.031,0.088,-0.066,DSEP,0,0,0,10.357,10.089,10.015,none,0.022734007937033656,1
8561221,1635721458409799680,Gaia DR2 2126578942662817536,2126578942662817536,369008126,2015.5,292.28523285662834,0.021623917649050715,44.64126166023778,0.023086268995230055,3.73355268851787,0.024889625383563707,150.00438,10.36059735045865,0.05092938203611921,5.881747719665628,0.04505709907894215,0.0013575765,-0.017263928,-0.22844994,-0.07459536,0.3638663,-0.110379234,-0.21023685,-0.0771986,-0.099773,-0.008822192,212,212,206,6,3.1076722,269.15808,0.0,0.0,31,True,267.91403,1.57491846319213,0.006400845830498744,0.04297167,24,17,0.038595315,0,26,False,208,2149202.2705465606,468.7090215851565,4585.3657,9.857673,24,1043578.0302342033,1374.0674893574928,759.4809,10.305076,25,1555292.7323146225,1629.8235611112555,954.2706,9.28239,1.2092258,1,1.022686,0.44740295,0.57528305,-52.44741754836511,0.2288608529391137,3,5250.0,3.5,0.0,NOT_AVAILABLE,76.96009887419811,12.515168381182292,309.73973726378847,65.0355124010445,100002,5141.0,5058.1997,5325.9,,,,,,,200111,3.2236705,3.003723,3.3300743,6.540131,6.465447,6.614815,http://geadata.esac.esa.int/data-server/datalink/links?ID=2126578942662817536, ,292.28516,44.641232,265.797367212946,264.037233523918,267.580701587107,1063.95708238557,1,1,2MASS J19290844+4438284,9.885,5273,73,-84,SPE72,3.606,0.012,-0.014,AST10,-0.18,0.15,-0.15,SPE72,3.044,0.128,-0.219,1.364,0.105,-0.194,DSEP,0,0,0,8.529,8.157,8.09,none,0.030353175265812847,1
8574769,1635721458409799680,Gaia DR2 2078963187175313920,2078963187175313920,1313321341,2015.5,296.9631471532409,0.026532503757628664,44.61428857037466,0.0329206784124682,3.5128167325730186,0.03894447119639929,90.20065,-35.71952119094665,0.054522536536863925,-17.552046913047747,0.0501504180310475,0.08515969,0.107753314,-0.17550418,-0.035524208,0.6221483,-0.24751654,-0.25693,-0.36935398,-0.10426412,0.059330583,187,187,178,9,7.8737745,363.58447,0.0,0.0,31,True,440.98953,1.576932829985854,0.008337934154714982,-0.023179308,21,13,0.038653,0,28,False,218,658411.3794234322,394.2343801017087,1670.1013,11.142122,23,327456.16003712453,406.6635260908866,805.22626,11.563505,23,465807.5257284397,343.47698004783905,1356.1536,10.591404,1.2048147,1,0.9721012,0.4213829,0.5507183,-99.8234300818243,0.2716909485709362,9,5750.0,4.0,0.0,NOT_AVAILABLE,78.49758240473592,9.547921169474645,316.83321177229175,63.734612183655045,100002,5300.0,5176.65,5363.75,,,,,,,200111,1.7620051,1.7203699,1.8469762,2.2070515,2.1709697,2.2431333,http://geadata.esac.esa.int/data-server/datalink/links?ID=2078963187175313920, ,296.96338,44.614368,282.403247670203,279.307463010127,285.567174942475,1598.73390016257,1,1,2MASS J19475121+4436517,11.191,5592,84,-76,SPE72,4.049,0.016,-0.016,AST10,0.3,0.15,-0.15,SPE72,1.635,0.098,-0.053,1.091,0.1,-0.054,DSEP,0,0,0,9.954,9.631,9.544,none,0.04524318809573875,1
8579578,1635721458409799680,Gaia DR2 2079268297345363456,2079268297345363456,84180143,2015.5,298.17332071869305,0.0231689962578325,44.604665022936054,0.024922758971848858,5.29102694224624,0.026678225864743946,198.32755,-9.827988139744955,0.04975998890854477,4.559820402948017,0.04303118755175082,0.019346796,0.008501704,-0.34162018,-0.018781176,0.34688374,-0.085562594,-0.2549394,-0.15816292,-0.15464357,-0.025195185,222,222,219,3,10.544345,513.4647,0.0,0.0,31,True,210.39728,1.6361273833623282,0.007253209495709727,-0.117770605,25,15,0.037333548,0,30,False,254,5392235.323230409,1542.4322164679054,3495.9302,8.858944,28,3083424.1377195995,4098.606959212751,752.3103,9.128805,30,3292658.862076404,4965.00245821043,663.17365,8.468053,1.1824564,0,0.6607523,0.26986122,0.39089108,-30.83636433495662,1.3331432250476274,5,6500.0,4.0,0.0,NOT_AVAILABLE,78.91632327924489,8.7919894944698,318.58575580219724,63.36975118968722,100001,6291.75,6160.35,6376.0,,,,,,,200111,2.2997258,2.239352,2.398878,7.466768,7.403854,7.5296817,http://geadata.esac.esa.int/data-server/datalink/links?ID=2079268297345363456, ,298.17334,44.604679,187.977909446012,187.032812513921,188.932434562407,1715.36707154034,1,1,2MASS J19524160+4436168,8.925,6343,69,-81,SPE72,3.913,0.015,-0.013,AST10,0.08,0.15,-0.1,SPE72,2.24,0.07,-0.106,1.498,0.07,-0.113,DSEP,0,0,0,7.986,7.803,7.768,none,0.15884238005999515,1
8621637,1635721458409799680,Gaia DR2 2127005518810597504,2127005518810597504,927452152,2015.5,290.6348508214084,0.028687117998194452,44.74398445345476,0.031172671971155405,2.4510082175143575,0.033711108128968936,72.706245,-0.10309780066981133,0.05688005032098963,23.092337842431196,0.051192366516627,-0.3153384,-0.37518936,-0.379424,0.03804784,0.5661986,-0.023342479,-0.36452466,-0.075019345,-0.041450877,-0.039459944,194,194,188,6,4.2970047,277.2501,0.0,0.0,31,False,429.6877,1.60536678468315,0.007005900145423194,-0.006384408,22,14,0.039828755,0,24,False,202,460305.18872851576,148.44333585772563,3100.8813,11.530751,21,238135.93311394023,319.25290290191657,745.91626,11.909326,22,315328.2403278666,183.23373927849423,1720.9071,11.015013,1.2023853,1,0.89431286,0.37857437,0.5157385,-43.59353806965245,0.9431601025878777,8,5750.0,4.0,0.0,NOT_AVAILABLE,76.53883158495486,13.619073944687823,307.19413554194904,65.54020116984493,100002,5481.3335,5400.107,5603.0,,,,,,,200111,1.9524053,1.8685348,2.011582,3.1001277,3.03438,3.1658754,http://geadata.esac.esa.int/data-server/datalink/links?ID=2127005518810597504, ,290.63483,44.743881,403.341668816367,397.889073865946,408.94303139742,942.628032624306,1,1,2MASS J19223236+4444379,11.582,5580,93,-67,SPE72,3.94,0.02,-0.014,AST10,0.06,0.15,-0.15,SPE72,1.849,0.074,-0.074,1.087,0.078,-0.062,DSEP,0,0,0,10.395,10.074,10.034,none,0.05672217967445036,1
8656342,1635721458409799680,Gaia DR2 2081926542812953344,2081926542812953344,158309015,2015.5,301.44480359633747,0.02378651399386633,44.79319536086216,0.028120962849644594,3.306701504942861,0.026735239469143166,123.68326,-16.772442349044073,0.04924390799895871,-1.4935638571427845,0.05089933983945701,0.11653819,0.21503422,-0.38176548,-0.09985178,0.2093376,-0.12617187,-0.5414275,-0.27355376,-0.04897223,-0.025351396,204,204,197,7,6.766059,356.4406,0.0,0.0,31,False,356.37677,1.61248332344698,0.006588550751488719,-0.035964962,24,16,0.040166784,0,27,False,211,832907.0155461957,290.6547123233144,2865.6235,10.886874,22,448757.6769308395,316.9027643094508,1416.0737,11.221358,24,548278.0833252666,302.4081513922746,1813.04,10.414418,1.1970553,1,0.8069401,0.3344841,0.47245598,-2.748013987641944,0.8985236398782318,4,6250.0,4.0,0.0,NOT_AVAILABLE,80.2802688720769,6.890203148967269,323.37197975736234,62.52854392490825,100002,5748.25,5145.12,5896.6665,,,,,,,200111,1.7503985,1.663394,2.1848278,3.0137775,2.9730995,3.0544555,http://geadata.esac.esa.int/data-server/datalink/links?ID=2081926542812953344, ,301.44492,44.793221,299.822232463021,297.419815023609,302.263073963929,1745.82305422264,1,1,2MASS J20054677+4447355,10.905,5959,80,-80,SPE72,4.073,0.027,-0.025,AST10,-0.02,0.2,-0.15,SPE72,1.587,0.095,-0.086,1.087,0.122,-0.07,DSEP,0,0,0,9.861,9.591,9.517,none,0.0786215653633377,1
8677016,1635721458409799680,Gaia DR2 2106316145949683968,2106316145949683968,1024320534,2015.5,286.28668022741977,0.08187923576664549,44.80861791467126,0.08765343104281675,2.7940512331226945,0.09280491715548961,30.106716,6.48177201264918,0.1871872674828932,-4.999176176437226,0.1828662097801076,-0.036497615,0.033273175,-0.072183594,-0.10195747,0.10156939,-0.10105587,-0.20566002,0.009165878,-0.2628061,-0.11745793,249,249,249,0,67.9563,6922.3345,0.5105208505789767,117.30673271115158,31,True,3.3121674,1.547027379303378,0.025769463417483346,0.10184469,28,17,0.104485996,0,30,False,242,653752.7853099703,242.81842337387926,2692.3525,11.149832,27,361559.6920148296,406.8337911263554,888.716,11.455938,27,422436.7221414781,314.6850899641555,1342.411,10.6975155,1.1992246,0,0.75842285,0.30610657,0.45231628,-6.036504812057171,1.9926176861416234,9,6000.0,4.0,-0.5,NOT_AVAILABLE,75.3265583675003,16.475436788766896,300.01059986706844,66.55912262316699,100001,5968.0,5913.5,6048.6665,,,,,,,200111,1.6928709,1.6480188,1.7242184,3.2753494,3.1431203,3.4075785,http://geadata.esac.esa.int/data-server/datalink/links?ID=2106316145949683968, ,286.28662,44.808609,354.832865772144,343.425581452013,367.009396003577,841.158776092253,1,1,2MASS J19050879+4448309,11.215,6105,92,-83,SPE72,4.234,0.03,-0.027,AST10,-0.02,0.15,-0.15,SPE72,1.32,0.076,-0.062,1.087,0.106,-0.067,DSEP,0,0,2,10.127,9.827,9.765,none,0.12188037696981917,1
8694723,1635721458409799680,Gaia DR2 2078408998952420224,2078408998952420224,696624720,2015.5,293.9604000685373,0.023605025381271745,44.88078765502926,0.02854114735629028,8.215604849819517,0.02873159723689778,285.9432,-53.48934814611635,0.05083864000274946,52.60913918676982,0.06541641871431826,-0.22676162,-0.033217736,-0.24298386,0.034403868,0.26996312,0.021511175,-0.114313595,0.04495753,-0.243673,-0.33334586,186,186,182,4,7.1859713,348.50217,0.0,0.0,31,True,210.10503,1.6512467522326675,0.00736573815947694,-0.11053794,22,13,0.049778126,0,26,False,213,5653859.943050785,1166.7166354721985,4845.958,8.807503,25,3232122.1515287356,6794.8912841579395,475.66943,9.077669,25,3440504.9537415574,7576.585360076025,454.09705,8.420364,1.1801897,0,0.65730476,0.2701664,0.38713837,16.35175422132127,0.22485002797624126,7,6500.0,4.0,-0.5,NOT_AVAILABLE,77.7208544166016,11.556761827922944,312.5575142889667,64.81971183357211,100001,6173.8,6032.125,6338.0,0.431,0.1842,0.616,0.212,0.0912,0.3313,200111,1.5769198,1.4962709,1.651863,3.2547984,3.236267,3.2733297,http://geadata.esac.esa.int/data-server/datalink/links?ID=2078408998952420224, ,293.96075,44.88052,121.294239760218,120.869819562332,121.721597713725,1214.698795373,1,1,2MASS J19355058+4452498,8.878,6247,81,-74,SPE72,4.1,0.015,-0.013,AST10,-0.4,0.15,-0.15,SPE72,1.481,0.065,-0.059,1.007,0.078,-0.063,DSEP,0,0,0,7.939,7.705,7.663,none,0.1611703302630191,1
8696343,1635721458409799680,Gaia DR2 2079892515014976000,2079892515014976000,1465514342,2015.5,294.5183483523463,0.026081707874945733,44.815368538430675,0.02821337490216029,4.692975137870197,0.028376684610710728,165.38138,9.142959703652112,0.05833529876581717,26.580984054398797,0.05761011974422528,-0.2272912,0.011454163,-0.2638886,0.14839858,0.1467533,0.13851233,-0.39474437,-0.051366996,-0.046589796,-0.2056008,208,208,203,5,15.622153,698.41595,0.08229249906217741,2.9318569328402546,31,False,85.13756,1.6196429548555993,0.006951408565759018,0.04631382,24,15,0.04687261,0,28,False,223,997223.3405085574,258.6487330623128,3855.5122,10.691384,27,544980.3306940681,439.49266427774654,1240.0215,11.010436,26,646607.6212361087,494.5141316200509,1307.5615,10.235318,1.1949058,0,0.7751179,0.31905174,0.45606613,3.0913741137455846,0.30307372734933413,10,6000.0,4.5,-0.5,NOT_AVAILABLE,77.84548842194796,11.174888452727973,313.3547103548768,64.60802452537058,100001,5791.8,5695.6,5936.0,0.2845,0.1729,0.3333,0.138,0.0815,0.1683,200111,1.3275082,1.2637947,1.3727306,1.7865834,1.7689252,1.8042417,http://geadata.esac.esa.int/data-server/datalink/links?ID=2079892515014976000, ,294.51831,44.815262,211.789823148553,210.514983882934,213.079918571787,1283.86284223998,1,1,2MASS J19380439+4448549,10.728,5992,80,-80,SPE72,4.335,0.017,-0.017,AST10,0.0,0.15,-0.15,SPE72,1.147,0.047,-0.043,1.038,0.086,-0.063,DSEP,0,0,0,9.682,9.429,9.335,none,0.05221496922547633,1
8702606,1635721458409799680,Gaia DR2 2079719376294688000,2079719376294688000,285969486,2015.5,296.57427201060074,0.0219375569397522,44.82767624959643,0.028341143816506237,5.49609891490736,0.028702209253209803,191.48697,-14.73248907682714,0.049295271078672126,1.416499755334556,0.05118027577044825,-0.1449011,-0.0048999432,0.08595147,-0.15047768,0.3804644,-0.2568504,-0.116249286,-0.32840323,-0.015422971,-0.19807824,201,201,199,2,6.1703005,341.71616,0.0,0.0,31,True,259.19504,1.5742737123178772,0.006089523923043286,0.015056716,23,14,0.03958825,0,28,False,229,3715057.0946337413,940.4131660408458,3950.452,9.263452,26,1894054.3433483148,1710.3045716032123,1107.4369,9.6579075,24,2569222.881672,2723.8684070300183,943.22577,8.737415,1.2014021,0,0.9204922,0.3944559,0.52603626,13.251421688006133,0.21372863836426437,5,5500.0,4.0,0.0,NOT_AVAILABLE,78.55236869371316,9.89283593919666,316.4571235797707,64.04199573143084,100001,5540.0,5411.0,6120.46,,,,,,,200111,2.4143515,1.9781165,2.5308414,4.946918,4.904853,4.988983,http://geadata.esac.esa.int/data-server/datalink/links?ID=2079719376294688000, ,296.57428,44.827641,181.001426932251,180.058867810792,181.953728604192,1530.70129302879,1,1,2MASS J19461782+4449395,9.292,5529,74,-90,SPE72,3.759,0.066,-0.044,AST10,-0.16,0.15,-0.15,SPE72,2.437,0.176,-0.277,1.242,0.081,-0.15,DSEP,0,0,0,8.089,7.744,7.684,none,0.23293410239641216,1
8738809,1635721458409799680,Gaia DR2 2106748395758012288,2106748395758012288,616954940,2015.5,284.79363088534876,0.03241496412402917,44.95038325482844,0.038986349907826325,3.7023461245268057,0.03880637736607224,95.40561,-18.315753778629176,0.07048549741101948,-17.867298739210447,0.0810053840731938,-0.0251849,0.1251164,-0.13234223,-0.060294528,0.24887277,-0.09423893,-0.18800193,-0.14980602,-0.038172428,-0.01404012,218,218,215,3,23.913252,1178.0514,0.17481644476854172,12.950456775572656,31,True,25.850843,1.6151023101622184,0.01095479362106918,0.14876403,25,17,0.05274549,0,27,False,222,2075166.809371608,511.80597496388765,4054.5967,9.895733,24,1148976.1168406368,1595.5347117270219,720.1198,10.200611,25,1309640.9210757723,1707.4059707223062,767.03546,9.469039,1.1847805,0,0.73157215,0.30487823,0.42669392,-11.252735317026863,1.870742036696802,6,6250.0,4.0,0.0,NOT_AVAILABLE,75.05663236902413,17.511156681999825,297.52491168321046,66.98145631877559,100001,6028.5,5950.0,6080.3335,,,,,,,200111,2.2281282,2.1903017,2.2873087,5.9076147,5.816255,5.9989743,http://geadata.esac.esa.int/data-server/datalink/links?ID=2106748395758012288, ,284.79376,44.950481,268.04858586424,265.267856331278,270.887168750866,844.322242905461,1,1,2MASS J18591050+4457017,9.937,6045,72,-72,SPE72,3.901,0.016,-0.014,AST10,0.2,0.15,-0.1,SPE72,2.214,0.092,-0.115,1.421,0.109,-0.136,DSEP,0,0,0,8.983,8.71,8.681,none,0.08744480243083372,1
8776961,1635721458409799680,Gaia DR2 2079149897992264576,2079149897992264576,910530310,2015.5,299.2296189627958,0.020416977172748412,44.937367806053125,0.024856368610254368,3.4347400545010927,0.024763635037151666,138.70096,-18.13757981003399,0.04305427246388023,-53.22765064127585,0.048188990719671566,0.037142795,0.089524224,-0.2725274,-0.08580062,0.19411373,-0.15245652,-0.37628755,-0.20176825,0.15606445,0.046942957,229,229,220,9,5.926915,361.86536,0.0,0.0,31,False,389.13174,1.593992069318177,0.0060391720255036025,-0.083152674,26,16,0.037774634,0,31,False,232,791424.7829190429,280.86620566206005,2817.8,10.942342,26,410538.4777253803,337.7266431900046,1215.594,11.318004,27,542043.1424873588,379.1965492147331,1429.4517,10.426835,1.2036288,0,0.8911686,0.37566185,0.51550674,5.113797138261049,0.6979493031348336,12,6000.0,4.0,-0.25,NOT_AVAILABLE,79.58706369020281,8.309211185861317,320.415018992752,63.35124922242935,100001,5497.9,5416.0303,5629.0,,,,,,,200111,1.814301,1.7307746,1.8695662,2.7095723,2.676039,2.7431056,http://geadata.esac.esa.int/data-server/datalink/links?ID=2079149897992264576, ,299.22968,44.937592,288.732350634513,286.666936760217,290.827204776561,1749.16603593185,1,1,2MASS J19565512+4456153,10.992,5792,87,-78,SPE72,4.02,0.016,-0.014,AST10,-0.12,0.15,-0.15,SPE72,1.628,0.072,-0.059,1.013,0.08,-0.065,DSEP,0,0,0,9.823,9.497,9.442,none,0.1268616057383441,1
8802782,1635721458409799680,Gaia DR2 2106805879600627840,2106805879600627840,1439435487,2015.5,284.2300901379917,0.017789708431149777,45.085939863831136,0.022024828261777634,1.5221132797419679,0.02015352447112165,75.52591,-7.623042944460539,0.03853506892306379,-7.176492118776521,0.0443949150177824,0.07444462,-0.2200827,-0.20043178,-0.20867494,0.21124163,-0.24598296,-0.45478082,-0.12069514,-0.007875318,0.13008827,233,233,232,1,3.3364027,304.95654,0.0,0.0,31,True,411.44598,1.6215977412117715,0.005109729787657248,-0.01855113,27,16,0.038798235,0,28,False,234,407381.945996571,63.03895868743252,6462.384,11.663362,25,223987.66637319536,282.99159560130187,791.4993,11.975828,24,263228.82573942974,226.2995665786682,1163.1875,11.211086,1.1959698,0,0.7647419,0.31246662,0.45227528,-7.702886045400559,0.7980222904758082,16,6250.0,4.0,0.0,NOT_AVAILABLE,75.040058629078,17.931649062935012,296.6246171588798,67.21452159064165,100001,5913.0,5828.6665,6041.5,,,,,,,200111,2.501881,2.396585,2.5748029,6.893813,6.724462,7.063164,http://geadata.esac.esa.int/data-server/datalink/links?ID=2106805879600627840, ,284.23013,45.085972,644.832964180699,636.496962441679,653.386185160111,845.526119783374,1,1,2MASS J18565523+4505094,11.729,5941,97,-79,SPE72,3.833,0.028,-0.018,AST10,0.21,0.2,-0.15,SPE72,2.342,0.165,-0.124,1.362,0.217,-0.072,DSEP,0,0,0,10.705,10.442,10.406,none,0.01741671791738923,1
8817551,1635721458409799680,Gaia DR2 2126634575376770944,2126634575376770944,582953741,2015.5,291.319885404956,0.018613761187069724,45.01166381702659,0.025008203309505823,2.014468542358568,0.021409366213409515,94.092865,-10.503310596782143,0.03964205926765437,-4.1842681178408005,0.05080128196791837,-0.024519507,0.03637842,-0.20174427,-0.07967921,-0.04392144,-0.06045981,-0.5022439,-0.1432397,0.023595924,-0.07870341,218,218,206,12,8.082774,409.44284,0.0,0.0,31,True,461.5843,1.598397353755585,0.0056996935478411635,0.06712383,25,16,0.042410456,0,28,False,218,572186.5548922097,284.998107515817,2007.6854,11.294521,26,298927.3135633499,293.97222897936615,1016.85565,11.662475,26,386685.5878125441,252.62266211030325,1530.6844,10.793525,1.1982331,0,0.8689499,0.3679533,0.5009966,-20.803362174839755,0.7468801936669772,7,6000.0,4.0,-0.25,NOT_AVAILABLE,76.99951229413567,13.292651634834582,308.519607031258,65.62427305529867,100001,5557.805,5481.6035,5763.62,,,,,,,200111,2.5664444,2.386425,2.6382945,5.6620235,5.5529294,5.7711177,http://geadata.esac.esa.int/data-server/datalink/links?ID=2126634575376770944, ,291.31995,45.011681,489.444502621954,484.330054302951,494.666146203552,974.270042844443,1,1,2MASS J19251679+4500420,11.354,5668,76,-85,SPE72,3.792,0.084,-0.042,AST10,0.14,0.15,-0.15,SPE72,2.437,0.188,-0.348,1.338,0.064,-0.15,DSEP,0,0,0,10.207,9.89,9.852,none,0.0033964341480437594,1
8868481,1635721458409799680,Gaia DR2 2106760760964210432,2106760760964210432,731829757,2015.5,284.31517483347704,0.8631156698054469,45.132306270881244,0.8484114591598478,,,,,,,,0.017799146,,,,,,,,,,179,179,179,0,583.5796,1816148.6,10.22854612759286,45764.32530516615,3,False,0.008846838,,,0.049177725,21,13,1.5839951,0,25,True,191,727397.1637468186,279.0841056277001,2606.3726,11.0339365,20,383990.6180403723,473.64529780036344,810.71344,11.390587,20,498280.2492643084,352.38625442377185,1414.0172,10.518236,1.212915,1,0.8723507,0.35665035,0.51570034,,,0,,,,NOT_AVAILABLE,75.10799620410084,17.89193989067959,296.80505640055907,67.24416009087082,130002,5728.0576,5495.3804,5892.3574,,,,,,,-9223372036854775808,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2106760760964210432, ,284.31519,45.132259,,,,,16959,16959,2MASS J18571564+4507561,11.084,5550,74,-83,SPE72,3.762,0.022,-0.014,AST10,-0.08,0.15,-0.15,SPE72,2.472,0.086,-0.148,1.288,0.054,-0.118,DSEP,0,1,0,9.919,9.576,9.519,cand,0.17447996569806892,1
