KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC
3438633,964.992,37.231,55.725,2.2230000000000003,24.9,1.614,6432.0,73.0,-0.184,0.1,1.965,0.061,-0.048,0.03,1.28,0.069,-0.042,0.040999999999999995,3.9589999999999996,0.013999999999999999,-0.013999999999999999,0.002,0.1686,0.008495,-0.008357999999999999,0.002802,3.427,0.337,-0.45,0.316,6169.7,69.27600000000001,-0.184,0.1,1.9340000000000002,0.047,-0.048,0.026000000000000002,1.214,0.044000000000000004,-0.051,0.042,3.948,0.013999999999999999,-0.013999999999999999,0.005,0.1673,0.008542000000000001,-0.008388,0.0019309999999999998,4.446000000000001,0.581,-0.447,0.598
3545753,749.341,66.324,43.288000000000004,1.165,30.0,1.7169999999999999,6206.0,58.0,-0.33799999999999997,0.105,2.296,0.053,-0.052000000000000005,0.023,1.258,0.042,-0.048,0.039,3.8139999999999996,0.013999999999999999,-0.015,0.005,0.1036,0.00535,-0.005166,0.00123,3.636,0.353,-0.27899999999999997,0.25,5780.0,69.27600000000001,-0.33799999999999997,0.105,2.2430000000000003,0.06,-0.06,0.027000000000000003,1.147,0.057,-0.054000000000000006,0.038,3.7939999999999996,0.013999999999999999,-0.013999999999999999,0.006999999999999999,0.1013,0.005246,-0.005032,0.001771,5.165,0.643,-0.578,0.504
3630240,253.37900000000002,6.169,18.327,0.31,28.5,3.109,5256.0,71.0,-0.613,0.10300000000000001,4.101,0.174,-0.168,0.055,1.3090000000000002,0.136,-0.125,0.042,3.3280000000000003,0.011000000000000001,-0.011000000000000001,0.003,0.01895,0.0006487999999999999,-0.0006334,0.0004494,2.8289999999999997,1.218,-0.851,0.358,4987.8,69.27600000000001,-0.613,0.10300000000000001,3.839,0.162,-0.14800000000000002,0.114,1.1059999999999999,0.11599999999999999,-0.102,0.084,3.312,0.011000000000000001,-0.012,0.006999999999999999,0.01952,0.0006339,-0.0006302,0.0002718,5.545,2.301,-1.6880000000000002,1.666
3632418,690.176,32.749,39.275999999999996,0.309,1018.8,2.398,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,6128.9,69.27600000000001,-0.11199999999999999,0.1,1.855,0.055999999999999994,-0.021,0.043,1.28,0.132,-0.046,0.099,4.01,0.017,-0.008,0.013999999999999999,0.2012,0.001831,-0.001486,0.002236,4.026,0.528,-1.311,1.429
3633847,1139.085,88.447,61.148999999999994,1.012,29.9,1.639,6122.0,51.0,0.12,0.1,1.858,0.052000000000000005,-0.040999999999999995,0.026000000000000002,1.285,0.134,-0.053,0.048,4.013,0.016,-0.013000000000000001,0.009000000000000001,0.2025,0.006592,-0.006465,0.002577,4.1819999999999995,0.46399999999999997,-1.2930000000000001,0.742,6019.3,69.27600000000001,0.12,0.1,1.835,0.04,-0.032,0.027999999999999997,1.246,0.051,-0.044000000000000004,0.05,4.005,0.013000000000000001,-0.011000000000000001,0.01,0.2013,0.006579000000000001,-0.006456,0.003418,4.771,0.539,-0.5479999999999999,0.841
3633889,2010.37,59.724,97.458,4.474,29.4,1.281,6452.0,49.0,-0.12,0.1,1.3219999999999998,0.03,-0.03,0.019,1.208,0.045,-0.048,0.036000000000000004,4.276,0.012,-0.012,0.001,0.5205,0.02192,-0.023969999999999998,0.007176999999999999,2.285,0.5489999999999999,-0.46399999999999997,0.446,6283.0,69.27600000000001,-0.12,0.1,1.298,0.034,-0.033,0.027000000000000003,1.1440000000000001,0.054000000000000006,-0.052000000000000005,0.06,4.269,0.012,-0.012,0.006,0.5211,0.02387,-0.02333,0.007370000000000001,3.517,0.8759999999999999,-0.757,0.8959999999999999
3642422,494.14599999999996,49.091,29.441999999999997,0.402,31.0,1.528,5325.0,98.0,-0.019,0.1,3.21,0.08199999999999999,-0.10400000000000001,0.038,1.5659999999999998,0.086,-0.13,0.062,3.617,0.01,-0.012,0.006999999999999999,0.04718,0.001324,-0.001377,0.0004835,2.049,0.77,-0.273,0.27,5090.9,69.27600000000001,-0.019,0.1,3.052,0.11199999999999999,-0.128,0.128,1.365,0.141,-0.154,0.16899999999999998,3.603,0.015,-0.018000000000000002,0.016,0.04793,0.0012980000000000001,-0.001283,0.00037580000000000003,3.427,1.8880000000000001,-1.079,1.6230000000000002
3643774,1566.5770000000002,52.518,76.417,0.314,87.1,1.46,6029.0,104.0,0.158,0.1,1.588,0.017,-0.02,0.016,1.275,0.040999999999999995,-0.048,0.039,4.141,0.006999999999999999,-0.006999999999999999,0.005,0.3183,0.002908,-0.0029879999999999998,0.0036810000000000002,3.858,0.725,-0.5429999999999999,0.633,5907.4,69.27600000000001,0.158,0.1,1.577,0.016,-0.022000000000000002,0.023,1.246,0.037000000000000005,-0.05,0.051,4.137,0.006,-0.009000000000000001,0.008,0.3173,0.002855,-0.0028350000000000003,0.0040219999999999995,4.462,0.924,-0.501,1.026
3656476,1932.4,23.744,93.305,0.079,783.3,1.371,5684.0,56.0,0.233,0.1,1.3159999999999998,0.013999999999999999,-0.013999999999999999,0.012,1.075,0.033,-0.034,0.023,4.23,0.006,-0.006,0.004,0.4711,0.0009408999999999999,-0.0010789999999999999,0.005756,7.88,1.156,-1.038,1.082,5560.4,69.27600000000001,0.233,0.1,1.2990000000000002,0.015,-0.015,0.021,1.033,0.036000000000000004,-0.036000000000000004,0.046,4.224,0.006,-0.006,0.006,0.471,0.0006992000000000001,-0.0008420999999999999,0.005604,9.792,1.548,-1.3969999999999998,1.993
3657002,1600.226,94.805,80.096,1.018,28.3,1.474,6006.0,64.0,0.11199999999999999,0.1,1.516,0.027000000000000003,-0.033,0.018000000000000002,1.219,0.05,-0.08,0.040999999999999995,4.1610000000000005,0.01,-0.011000000000000001,0.008,0.3487,0.008851000000000001,-0.008485,0.004104,4.373,1.5,-0.655,0.981,5944.7,69.27600000000001,0.11199999999999999,0.1,1.505,0.028999999999999998,-0.032,0.023,1.193,0.055999999999999994,-0.078,0.057,4.157,0.011000000000000001,-0.012,0.009000000000000001,0.3481,0.008782,-0.008608,0.004807,4.935,1.6340000000000001,-0.857,1.3719999999999999
3661135,1005.6089999999999,30.574,54.965,1.588,26.1,1.554,5603.0,71.0,-0.02,0.1,1.879,0.045,-0.045,0.016,1.11,0.049,-0.051,0.022000000000000002,3.935,0.011000000000000001,-0.011000000000000001,0.003,0.1673,0.006836,-0.006613,0.002286,7.44,0.904,-0.833,0.617,5480.1,69.27600000000001,-0.02,0.1,1.859,0.045,-0.045,0.023,1.0759999999999998,0.046,-0.052000000000000005,0.036000000000000004,3.93,0.011000000000000001,-0.011000000000000001,0.005,0.1672,0.006908,-0.006634,0.0019,8.412,1.05,-0.892,0.997
3730801,1493.04,53.707,74.547,1.962,28.9,1.182,5894.0,58.0,0.16399999999999998,0.1,1.595,0.038,-0.047,0.024,1.24,0.047,-0.102,0.049,4.123,0.012,-0.013000000000000001,0.004,0.3043,0.01259,-0.01196,0.003549,4.649,1.87,-0.612,1.005,5715.3,69.27600000000001,0.16399999999999998,0.1,1.5330000000000001,0.042,-0.035,0.031,1.107,0.057,-0.049,0.055,4.11,0.013000000000000001,-0.013000000000000001,0.008,0.3066,0.012629999999999999,-0.012029999999999999,0.003389,7.7860000000000005,1.2670000000000001,-1.319,1.6569999999999998
3733735,2105.007,33.992,92.149,0.165,537.5,1.68,6711.0,66.0,-0.077,0.1,1.425,0.013999999999999999,-0.013999999999999999,0.024,1.4409999999999998,0.035,-0.045,0.055999999999999994,4.287,0.006,-0.006999999999999999,0.008,0.4983,0.004307,-0.005445,0.010159999999999999,0.484,0.29600000000000004,-0.278,0.374,6477.1,69.27600000000001,-0.077,0.1,1.452,0.011000000000000001,-0.031,0.031,1.479,0.024,-0.1,0.096,4.283,0.005,-0.01,0.012,0.4836,0.004389,-0.003751,0.007006999999999999,1.244,0.405,-0.442,1.001
3735871,2815.5679999999998,67.491,122.85600000000001,0.47200000000000003,1030.5,1.107,6176.0,50.0,-0.032,0.099,1.113,0.013999999999999999,-0.016,0.005,1.15,0.040999999999999995,-0.046,0.012,4.405,0.006,-0.006999999999999999,0.003,0.8332,0.0066560000000000005,-0.006729000000000001,0.004653,1.159,0.8959999999999999,-0.636,0.361,5970.3,69.27600000000001,-0.032,0.099,1.092,0.015,-0.016,0.015,1.078,0.044000000000000004,-0.046,0.046,4.394,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.8283,0.006867,-0.006185,0.006911,3.272,1.3230000000000002,-1.07,1.338
3761840,646.538,44.293,34.671,1.0270000000000001,28.7,1.466,6236.0,61.0,0.011000000000000001,0.1,2.8139999999999996,0.07,-0.069,0.026000000000000002,1.538,0.053,-0.057999999999999996,0.039,3.725,0.015,-0.015,0.005,0.06876,0.003713,-0.0036090000000000002,0.0007977,2.218,0.158,-0.14,0.131,6022.4,69.27600000000001,0.011000000000000001,0.1,2.8,0.07,-0.067,0.025,1.494,0.05,-0.054000000000000006,0.035,3.716,0.013999999999999999,-0.015,0.006999999999999999,0.06776,0.003633,-0.003561,0.0011710000000000002,2.4419999999999997,0.205,-0.157,0.26
3854781,1181.003,33.708,62.016000000000005,0.958,25.9,1.392,5705.0,102.0,0.256,0.1,1.7919999999999998,0.028999999999999998,-0.031,0.021,1.197,0.043,-0.047,0.037000000000000005,4.0089999999999995,0.009000000000000001,-0.009000000000000001,0.005,0.2079,0.005497,-0.00539,0.0029760000000000003,6.294,1.008,-0.815,0.5820000000000001,5501.7,69.27600000000001,0.256,0.1,1.758,0.028999999999999998,-0.03,0.027999999999999997,1.13,0.04,-0.042,0.05,4.0,0.009000000000000001,-0.009000000000000001,0.006,0.2078,0.005543,-0.005471,0.002822,8.087,1.01,-0.9209999999999999,1.218
3942719,786.2689999999999,20.328,45.463,1.208,28.5,1.585,5736.0,65.0,-0.364,0.10099999999999999,2.1069999999999998,0.051,-0.05,0.024,1.099,0.054000000000000006,-0.051,0.025,3.83,0.01,-0.01,0.003,0.1172,0.0042840000000000005,-0.00427,0.001652,6.0920000000000005,0.691,-0.65,0.366,5601.8,69.27600000000001,-0.364,0.10099999999999999,2.0869999999999997,0.053,-0.052000000000000005,0.027999999999999997,1.067,0.053,-0.053,0.039,3.825,0.01,-0.01,0.005,0.117,0.004364,-0.004327,0.001165,6.796,0.9,-0.741,0.809
3952307,853.018,56.238,51.339,1.1059999999999999,24.9,1.82,6210.0,118.0,-0.11800000000000001,0.1,2.076,0.042,-0.040999999999999995,0.024,1.275,0.046,-0.054000000000000006,0.042,3.908,0.013000000000000001,-0.013000000000000001,0.005,0.1421,0.0058579999999999995,-0.0057399999999999994,0.001186,3.865,0.5670000000000001,-0.451,0.34600000000000003,5857.9,69.27600000000001,-0.11800000000000001,0.1,2.03,0.045,-0.045,0.024,1.1740000000000002,0.053,-0.053,0.036000000000000004,3.891,0.012,-0.012,0.006999999999999999,0.14,0.005691,-0.005571,0.0023829999999999997,5.449,0.6809999999999999,-0.568,0.603
3952580,627.898,18.374000000000002,36.477,0.435,30.0,1.8659999999999999,6115.0,101.0,-0.07400000000000001,0.1,2.7089999999999996,0.038,-0.039,0.027000000000000003,1.4580000000000002,0.051,-0.048,0.039,3.736,0.009000000000000001,-0.008,0.005,0.07331,0.0017059999999999998,-0.0016760000000000002,0.0009867,2.524,0.22899999999999998,-0.18,0.155,6004.1,69.27600000000001,-0.07400000000000001,0.1,2.705,0.038,-0.04,0.027999999999999997,1.436,0.05,-0.046,0.036000000000000004,3.7310000000000003,0.008,-0.008,0.006999999999999999,0.07274,0.0016420000000000002,-0.0015970000000000001,0.0012460000000000001,2.6710000000000003,0.22899999999999998,-0.17,0.29
3967859,1580.469,203.83,93.78200000000001,2.2159999999999997,31.0,1.1340000000000001,6211.0,78.0,-0.375,0.1,1.284,0.031,-0.03,0.015,1.008,0.052000000000000005,-0.051,0.031,4.224,0.015,-0.015,0.005,0.4756,0.013080000000000001,-0.02939,0.00403,6.2589999999999995,1.3130000000000002,-1.172,1.08,5832.6,69.27600000000001,-0.375,0.1,1.227,0.03,-0.028999999999999998,0.028999999999999998,0.87,0.046,-0.044000000000000004,0.064,4.199,0.015,-0.015,0.01,0.4715,0.02292,-0.02226,0.005178,12.55,1.74,-1.761,2.927
4038445,492.80400000000003,8.318999999999999,31.435,0.467,29.4,1.889,5327.0,69.0,-0.7659999999999999,0.105,2.667,0.076,-0.075,0.035,1.067,0.071,-0.068,0.036000000000000004,3.613,0.008,-0.008,0.003,0.05619,0.00151,-0.0014939999999999999,0.000681,5.7139999999999995,1.359,-1.062,0.596,4969.7,69.27600000000001,-0.7659999999999999,0.105,2.526,0.078,-0.07,0.716,0.9279999999999999,0.069,-0.06,0.163,3.6,0.008,-0.008,0.008,0.0575,0.0014880000000000002,-0.001505,0.001689,10.32,2.512,-2.1959999999999997,4.632
4049576,953.579,125.509,53.265,3.312,28.5,1.357,6066.0,84.0,-0.264,0.10099999999999999,1.944,0.08900000000000001,-0.083,0.023,1.159,0.057,-0.059000000000000004,0.036000000000000004,3.923,0.027999999999999997,-0.03,0.005,0.1568,0.01702,-0.016569999999999998,0.002462,5.138999999999999,0.8240000000000001,-0.6859999999999999,0.40299999999999997,5678.0,69.27600000000001,-0.264,0.10099999999999999,1.876,0.09300000000000001,-0.084,0.026000000000000002,1.034,0.055999999999999994,-0.054000000000000006,0.036000000000000004,3.904,0.027999999999999997,-0.028999999999999998,0.006,0.1558,0.01876,-0.01619,0.002614,7.909,1.181,-1.0490000000000002,0.9470000000000001
4064447,287.334,21.58,19.174,0.884,28.9,2.7880000000000003,5755.0,118.0,-0.252,0.1,4.508,0.157,-0.145,0.09300000000000001,1.848,0.062,-0.063,0.064,3.3939999999999997,0.019,-0.02,0.006,0.02005,0.00155,-0.001506,0.0007992000000000001,1.101,0.07400000000000001,-0.069,0.171,5050.0,69.27600000000001,-0.252,0.1,3.891,0.261,-0.252,0.257,1.265,0.203,-0.184,0.22,3.358,0.024,-0.025,0.017,0.0214,0.001707,-0.001634,0.0005425,3.929,3.255,-1.761,2.596
4072740,261.38,3.409,18.352,0.055,337.1,5.86,5015.0,71.0,0.14800000000000002,0.1,4.113,0.065,-0.064,0.057,1.3259999999999998,0.061,-0.06,0.042,3.3310000000000004,0.006999999999999999,-0.006999999999999999,0.002,0.01905,0.0001525,-0.0001524,0.0005276,4.09,0.813,-0.691,0.287,4834.5,69.27600000000001,0.14800000000000002,0.1,4.053999999999999,0.065,-0.063,0.079,1.271,0.06,-0.057999999999999996,0.063,3.325,0.006999999999999999,-0.006999999999999999,0.005,0.01906,0.0001515,-0.0001514,0.0003318,5.155,1.023,-0.8340000000000001,0.932
4165030,1096.0810000000001,37.335,61.846000000000004,1.494,28.6,1.318,5758.0,63.0,-0.48200000000000004,0.102,1.6340000000000001,0.039,-0.038,0.016,0.9229999999999999,0.046,-0.044000000000000004,0.022000000000000002,3.975,0.011000000000000001,-0.011000000000000001,0.004,0.2109,0.007983,-0.007984999999999999,0.004111999999999999,10.32,1.25,-1.093,0.866,5220.5,69.27600000000001,-0.48200000000000004,0.102,1.571,0.031,-0.027999999999999997,0.038,0.8079999999999999,0.031,-0.027999999999999997,0.040999999999999995,3.955,0.011000000000000001,-0.011000000000000001,0.006999999999999999,0.209,0.007729000000000001,-0.007731,0.005058,15.61,0.49,-0.813,2.023
4243623,493.54900000000004,10.974,31.938000000000002,1.2009999999999998,25.9,3.8310000000000004,5094.0,63.0,-0.369,0.10099999999999999,2.563,0.129,-0.114,0.031,0.98,0.107,-0.09,0.026000000000000002,3.611,0.01,-0.01,0.002,0.05814,0.002844,-0.002916,0.0005875,8.954,3.242,-2.612,0.5710000000000001,4850.5,69.27600000000001,-0.369,0.10099999999999999,2.441,0.078,-0.055999999999999994,0.055,0.87,0.06,-0.039,0.046,3.602,0.01,-0.01,0.005,0.05969,0.0022170000000000002,-0.00227,0.001125,14.49,1.6280000000000001,-2.5180000000000002,1.871
4247542,1204.068,162.72799999999998,72.194,2.345,28.5,1.196,6440.0,66.0,-0.44,0.1,1.581,0.047,-0.044000000000000004,0.024,1.129,0.08,-0.055,0.045,4.095,0.019,-0.019,0.006999999999999999,0.2863,0.01952,-0.0164,0.001935,4.325,0.7490000000000001,-0.986,0.687,6103.5,69.27600000000001,-0.44,0.1,1.526,0.045,-0.043,0.022000000000000002,0.996,0.05,-0.048,0.044000000000000004,4.069,0.018000000000000002,-0.019,0.008,0.2799,0.01835,-0.01793,0.0036299999999999995,7.482,1.071,-1.004,1.311
4346201,956.143,42.803000000000004,55.318999999999996,0.434,87.9,1.9680000000000002,6147.0,51.0,-0.337,0.099,1.902,0.028999999999999998,-0.027999999999999997,0.016,1.1420000000000001,0.049,-0.046,0.03,3.937,0.008,-0.008,0.006999999999999999,0.1661,0.0026420000000000003,-0.002617,0.002355,5.085,0.536,-0.51,0.466,5816.6,69.27600000000001,-0.337,0.099,1.85,0.03,-0.03,0.025,1.038,0.048,-0.047,0.035,3.9189999999999996,0.008,-0.008,0.006999999999999999,0.1639,0.0025109999999999998,-0.002536,0.002739,7.447,0.8140000000000001,-0.772,0.9
4347652,259.952,30.482,17.352,1.004,28.9,3.1180000000000003,5043.0,75.0,0.025,0.102,4.468999999999999,0.262,-0.27,0.21,1.546,0.17600000000000002,-0.19899999999999998,0.205,3.324,0.028999999999999998,-0.031,0.011000000000000001,0.01722,0.0017690000000000002,-0.001686,0.0002992,2.259,1.742,-0.877,0.768,4894.0,69.27600000000001,0.025,0.102,4.2010000000000005,0.3,-0.28800000000000003,0.293,1.301,0.218,-0.198,0.251,3.304,0.031,-0.033,0.021,0.017480000000000002,0.001808,-0.001721,0.00033650000000000005,4.379,3.907,-2.07,3.2110000000000003
4351319,385.509,5.005,24.493000000000002,0.125,781.2,4.825,5001.0,61.0,0.22899999999999998,0.1,3.455,0.064,-0.063,0.035,1.383,0.071,-0.067,0.033,3.5010000000000003,0.006999999999999999,-0.006999999999999999,0.002,0.0335,0.0003656,-0.0003636,0.0001537,3.697,0.789,-0.659,0.213,4813.3,69.27600000000001,0.22899999999999998,0.1,3.372,0.068,-0.067,0.068,1.295,0.071,-0.068,0.068,3.4930000000000003,0.006999999999999999,-0.006999999999999999,0.006,0.03374,0.0003799,-0.00037880000000000005,0.000272,5.135,1.139,-0.955,1.119
4378838,395.49800000000005,10.83,24.146,0.767,31.0,2.375,5053.0,71.0,0.23800000000000002,0.099,3.6910000000000003,0.151,-0.147,0.094,1.6269999999999998,0.141,-0.135,0.10099999999999999,3.514,0.011000000000000001,-0.012,0.003,0.03227,0.001527,-0.001483,0.0006591,2.119,0.9690000000000001,-0.618,0.3,4893.2,69.27600000000001,0.23800000000000002,0.099,3.5,0.14800000000000002,-0.166,0.149,1.433,0.132,-0.145,0.14300000000000002,3.505,0.012,-0.012,0.006999999999999999,0.033389999999999996,0.0016530000000000002,-0.001544,0.0008820000000000001,3.489,1.804,-1.085,1.374
4446300,844.081,29.487,50.025,0.469,24.9,1.973,5410.0,60.0,-0.10099999999999999,0.10099999999999999,1.999,0.038,-0.037000000000000005,0.026000000000000002,1.07,0.05,-0.052000000000000005,0.021,3.864,0.008,-0.008,0.004,0.1337,0.002459,-0.002426,0.001923,7.8839999999999995,0.9840000000000001,-0.8079999999999999,0.46299999999999997,5153.4,69.27600000000001,-0.10099999999999999,0.10099999999999999,1.931,0.043,-0.043,0.046,0.972,0.057,-0.057,0.064,3.853,0.009000000000000001,-0.009000000000000001,0.008,0.1347,0.002484,-0.002411,0.0018390000000000001,11.18,2.031,-1.65,2.461
4450844,1358.9,20.58,72.653,0.198,189.4,1.3730000000000002,5968.0,59.0,-0.28,0.099,1.548,0.019,-0.019,0.017,1.056,0.037000000000000005,-0.038,0.027999999999999997,4.082,0.006,-0.006,0.004,0.2847,0.0017289999999999999,-0.0017460000000000002,0.00424,7.261,0.868,-0.8009999999999999,0.462,5602.3,69.27600000000001,-0.28,0.099,1.499,0.02,-0.02,0.03,0.951,0.037000000000000005,-0.037000000000000005,0.051,4.064,0.006999999999999999,-0.006,0.009000000000000001,0.2826,0.001545,-0.001395,0.004988,11.7,1.3519999999999999,-1.225,1.995
4457351,1088.104,40.068000000000005,61.016000000000005,2.546,29.4,1.376,5483.0,58.0,-0.36700000000000005,0.102,1.6159999999999999,0.049,-0.047,0.024,0.884,0.047,-0.047,0.031,3.966,0.013999999999999999,-0.013999999999999999,0.002,0.2086,0.01095,-0.01089,0.0035789999999999997,13.11,1.455,-1.38,0.711,5192.6,69.27600000000001,-0.36700000000000005,0.102,1.601,0.036000000000000004,-0.033,0.040999999999999995,0.841,0.031,-0.023,0.042,3.9539999999999997,0.013999999999999999,-0.013999999999999999,0.005,0.2049,0.01029,-0.009816,0.004299,15.44,0.609,-1.047,2.292
4465324,1736.016,67.967,86.274,1.4569999999999999,31.0,1.219,5850.0,59.0,0.037000000000000005,0.1,1.3880000000000001,0.035,-0.03,0.013000000000000001,1.079,0.075,-0.053,0.026000000000000002,4.187,0.011000000000000001,-0.011000000000000001,0.005,0.4036,0.01256,-0.012329999999999999,0.004497,7.256,1.3769999999999998,-1.666,1.0859999999999999,5612.6,69.27600000000001,0.037000000000000005,0.1,1.345,0.027999999999999997,-0.027000000000000003,0.02,0.9840000000000001,0.049,-0.045,0.039,4.173,0.011000000000000001,-0.011000000000000001,0.006999999999999999,0.4042,0.01245,-0.01204,0.00481,11.19,1.746,-1.632,2.064
4465529,1389.69,67.234,72.66,1.054,56.3,1.3019999999999998,6345.0,49.0,0.025,0.1,1.6569999999999998,0.024,-0.024,0.019,1.3219999999999998,0.036000000000000004,-0.040999999999999995,0.040999999999999995,4.12,0.009000000000000001,-0.009000000000000001,0.005,0.2905,0.008075,-0.008048,0.001913,2.875,0.266,-0.258,0.574,6238.9,69.27600000000001,0.025,0.1,1.649,0.026000000000000002,-0.031,0.02,1.296,0.039,-0.062,0.045,4.115,0.01,-0.011000000000000001,0.006999999999999999,0.2883,0.008069,-0.007989,0.0028539999999999998,3.252,0.596,-0.35200000000000004,0.652
4543171,1484.42,70.71300000000001,71.217,1.973,25.7,1.4240000000000002,6129.0,59.0,0.13699999999999998,0.1,1.663,0.036000000000000004,-0.036000000000000004,0.025,1.315,0.042,-0.044000000000000004,0.054000000000000006,4.114,0.013000000000000001,-0.013999999999999999,0.005,0.2851,0.013059999999999999,-0.01318,0.002163,3.398,0.41600000000000004,-0.35600000000000004,0.743,5931.3,69.27600000000001,0.13699999999999998,0.1,1.6380000000000001,0.039,-0.045,0.043,1.264,0.047,-0.105,0.096,4.1080000000000005,0.013999999999999999,-0.015,0.009000000000000001,0.2854,0.01265,-0.01229,0.0029980000000000002,4.334,1.7830000000000001,-0.556,1.824
4571351,1293.0410000000002,149.289,79.194,4.312,29.6,1.171,6000.0,59.0,0.14300000000000002,0.10099999999999999,1.585,0.065,-0.066,0.023,1.235,0.062,-0.091,0.040999999999999995,4.125,0.026000000000000002,-0.027999999999999997,0.004,0.3066,0.03088,-0.02683,0.003638,4.38,1.611,-0.687,0.878,5797.4,69.27600000000001,0.14300000000000002,0.10099999999999999,1.531,0.063,-0.057999999999999996,0.028999999999999998,1.113,0.075,-0.054000000000000006,0.046,4.115,0.027000000000000003,-0.027999999999999997,0.006,0.3104,0.03136,-0.02707,0.004785,7.273,1.253,-1.598,1.436
4571904,768.5239999999999,35.173,45.028,4.303,28.6,1.347,6069.0,78.0,-0.09699999999999999,0.1,2.252,0.075,-0.071,0.037000000000000005,1.2930000000000001,0.05,-0.05,0.047,3.843,0.019,-0.019,0.002,0.1129,0.008352,-0.008020999999999999,0.002032,3.8139999999999996,0.426,-0.37200000000000005,0.319,5911.1,69.27600000000001,-0.09699999999999999,0.1,2.23,0.076,-0.073,0.04,1.253,0.05,-0.055999999999999994,0.05,3.838,0.019,-0.019,0.004,0.1126,0.008177,-0.008144,0.00197,4.324,0.534,-0.41700000000000004,0.509
4574610,690.176,32.749,39.275999999999996,0.309,26.0,1.925,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,5921.3,69.27600000000001,-0.18600000000000003,0.1,2.759,0.046,-0.047,0.027000000000000003,1.389,0.052000000000000005,-0.055,0.033,3.697,0.009000000000000001,-0.009000000000000001,0.006999999999999999,0.06589,0.001737,-0.001695,0.001236,2.825,0.266,-0.245,0.239
4577484,818.378,109.54899999999999,46.5,0.752,25.9,1.3459999999999999,5424.0,74.0,0.022000000000000002,0.1,2.175,0.044000000000000004,-0.047,0.016,1.193,0.049,-0.061,0.013999999999999999,3.838,0.01,-0.01,0.006,0.1156,0.0037619999999999997,-0.00365,0.002128,5.774,0.8220000000000001,-0.58,0.303,5274.1,69.27600000000001,0.022000000000000002,0.1,2.144,0.049,-0.051,0.034,1.147,0.057,-0.067,0.051,3.8339999999999996,0.01,-0.011000000000000001,0.006999999999999999,0.1161,0.0037049999999999995,-0.00366,0.001526,6.709,1.143,-0.882,1.284
4586099,1127.662,36.621,61.818999999999996,0.307,87.1,1.662,6383.0,58.0,-0.151,0.1,1.8130000000000002,0.044000000000000004,-0.03,0.027000000000000003,1.253,0.10400000000000001,-0.053,0.057,4.021,0.012,-0.01,0.006999999999999999,0.2112,0.002525,-0.0024579999999999997,0.001371,3.733,0.451,-0.951,0.58,6276.3,69.27600000000001,-0.151,0.1,1.8,0.022000000000000002,-0.02,0.024,1.219,0.038,-0.039,0.040999999999999995,4.013,0.006999999999999999,-0.006999999999999999,0.006999999999999999,0.2089,0.002491,-0.0024649999999999997,0.003747,4.227,0.44,-0.377,0.7609999999999999
4638884,1203.1480000000001,18.326,60.727,0.193,364.4,1.5019999999999998,6662.0,57.0,0.008,0.099,1.9280000000000002,0.018000000000000002,-0.016,0.02,1.5219999999999998,0.040999999999999995,-0.036000000000000004,0.03,4.05,0.006,-0.006,0.003,0.2123,0.002073,-0.00197,0.002845,1.696,0.168,-0.162,0.115,6359.3,69.27600000000001,0.008,0.099,1.926,0.017,-0.017,0.013999999999999999,1.47,0.039,-0.04,0.039,4.035,0.006,-0.006,0.006,0.2056,0.0018809999999999999,-0.001978,0.0023120000000000003,2.225,0.244,-0.22699999999999998,0.285
4641621,454.99,46.744,30.649,1.011,29.4,1.9180000000000001,5684.0,61.0,-0.264,0.10099999999999999,3.062,0.10099999999999999,-0.094,0.034,1.4469999999999998,0.063,-0.07200000000000001,0.036000000000000004,3.622,0.016,-0.016,0.004,0.04987,0.002999,-0.002995,0.0008112999999999999,2.293,0.35600000000000004,-0.249,0.231,5705.5,69.27600000000001,-0.264,0.10099999999999999,3.063,0.1,-0.094,0.032,1.4469999999999998,0.062,-0.071,0.033,3.622,0.016,-0.016,0.004,0.04989,0.002913,-0.003019,0.0008106,2.292,0.349,-0.245,0.207
