name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC3329196,5268.966635982868,105.37933271965737,4.859035735859032,0.1634016994300609,29.604,1.193,-0.27817154,0.007747571,3.5537643486583765,0.031637935341764324,0,0,0
KIC10019747,5654.787997311456,113.09575994622914,2.656610912345607,0.0835587738945387,66.697,0.6990000000000001,0.222471,0.0071488004,4.0302767198369365,0.03994352247572182,0,0,0
KIC3429205,5216.184338721718,104.32368677443435,7.166116485944105,0.2536163255198254,24.296,0.098,-0.02849155,0.0070922924,3.487446604382167,0.007848839382371997,0,0,0
KIC4846457,6222.092938904061,124.44185877808123,9.111613664407686,0.4290976139165288,42.067,2.8160000000000003,0.28121102,0.008387618000000001,3.796295157258888,0.03819906889028788,0,0,0
KIC9073950,5246.086118044434,104.92172236088871,9.360913030980916,0.3973377610485329,20.644,0.03,-0.13168155,0.0073743914,3.3890845472129096,0.00933263942757656,0,0,0
KIC11611414,6471.702690533033,129.43405381066066,4.478269178444688,0.1806117599671495,68.81,2.562,-0.050065998,0.011866095,4.0083580959935805,0.07561556462209372,0,0,0
KIC7106245,6094.841054713649,121.89682109427298,1.6474671750230474,0.049831855367044486,111.337,0.174,-0.14434901,0.010955051499999998,4.338421633376248,0.011715386075536785,0,1,1
KIC10129349,6608.513621720974,132.17027243441947,4.456290040913622,0.13404711264924885,81.195,2.43,0.106470995,0.015710475,4.249076662122088,0.0695039321542481,0,0,0
KIC4577484,5632.073242979112,112.64146485958229,5.284733977967688,0.20526659050062526,46.5,0.752,0.08695,0.0072309407,3.84283774539245,0.05842974579624052,0,0,0
KIC12117868,6385.180718867359,127.70361437734721,2.4542866148510623,0.07721159167340108,93.695,3.943,-0.040071998,0.010857288,4.223885710907098,0.044070754435164866,0,1,0
KIC7914731,5813.1770280890305,116.26354056178064,7.76719588514776,0.3533454511246408,34.57,2.414,0.03578645,0.014530963999999999,3.7152733422284734,0.041161808887781495,0,0,0
KIC6035199,5199.100495324087,103.98200990648176,6.599454717237108,0.3210261281148279,23.738000000000003,0.8270000000000001,-0.42402154,0.008254883000000001,3.428296245653315,0.015880086830942552,0,0,0
KIC7700968,5647.2861557812375,112.94572311562477,1.6138782757083583,0.13712910405339085,101.902,4.9910000000000005,-0.37740898,0.010273069000000001,4.247549706817711,0.08956018020161935,0,0,0
KIC7282890,6534.036016893451,130.68072033786902,9.463097446929137,0.3055985337562994,45.479,0.539,0.066723,0.012437263,3.8794977085134064,0.013636646710364582,0,0,0
KIC9119139,5540.908738504621,110.81817477009241,2.7818910304113835,0.09314398629675402,61.654,3.381,0.221951,0.0071818777,3.9906452558308816,0.04966527755027657,0,1,1
